Sensor, Timestamp, Value
DMM, 2024-05-02 18:38:42.232808, 56116.6693
LoadCell, 2024-05-02 18:38:42.253401, None
DMM, 2024-05-02 18:38:42.253401, 56277.2461
LoadCell, 2024-05-02 18:38:42.373965, 1.60525
DMM, 2024-05-02 18:38:42.373965, 55528.6982
LoadCell, 2024-05-02 18:38:42.393801, None
DMM, 2024-05-02 18:38:42.393801, 55119.2135
LoadCell, 2024-05-02 18:38:42.416164, None
DMM, 2024-05-02 18:38:42.416164, 54269.5403
LoadCell, 2024-05-02 18:38:42.432642, None
DMM, 2024-05-02 18:38:42.432642, 53625.4352
LoadCell, 2024-05-02 18:38:42.453783, None
DMM, 2024-05-02 18:38:42.453783, 51181.4249
LoadCell, 2024-05-02 18:38:42.575975, 1.66011
DMM, 2024-05-02 18:38:42.575975, 50555.8146
LoadCell, 2024-05-02 18:38:42.592320, None
DMM, 2024-05-02 18:38:42.592320, 50027.9483
LoadCell, 2024-05-02 18:38:42.619059, None
DMM, 2024-05-02 18:38:42.619059, 49771.632
LoadCell, 2024-05-02 18:38:42.632819, None
DMM, 2024-05-02 18:38:42.632819, 49629.1193
LoadCell, 2024-05-02 18:38:42.654201, None
DMM, 2024-05-02 18:38:42.654201, 47510.2183
LoadCell, 2024-05-02 18:38:42.773778, 1.73092
DMM, 2024-05-02 18:38:42.773778, 46887.3489
LoadCell, 2024-05-02 18:38:42.793206, None
DMM, 2024-05-02 18:38:42.793206, 46308.4371
LoadCell, 2024-05-02 18:38:42.821023, None
DMM, 2024-05-02 18:38:42.821023, 45501.855
LoadCell, 2024-05-02 18:38:42.854907, None
DMM, 2024-05-02 18:38:42.854907, 45026.1225
LoadCell, 2024-05-02 18:38:42.873523, None
DMM, 2024-05-02 18:38:42.873523, 42945.9669
LoadCell, 2024-05-02 18:38:42.974619, 1.78955
DMM, 2024-05-02 18:38:42.974619, 42389.1503
LoadCell, 2024-05-02 18:38:42.992619, None
DMM, 2024-05-02 18:38:42.992619, 42253.1305
LoadCell, 2024-05-02 18:38:43.015457, None
DMM, 2024-05-02 18:38:43.015457, 42176.3855
LoadCell, 2024-05-02 18:38:43.033617, None
DMM, 2024-05-02 18:38:43.033617, 41965.8
LoadCell, 2024-05-02 18:38:43.052895, None
DMM, 2024-05-02 18:38:43.052895, 39866.6436
LoadCell, 2024-05-02 18:38:43.174884, 1.86043
DMM, 2024-05-02 18:38:43.174884, 39400.8785
LoadCell, 2024-05-02 18:38:43.192881, None
DMM, 2024-05-02 18:38:43.192881, 38958.3434
LoadCell, 2024-05-02 18:38:43.215538, None
DMM, 2024-05-02 18:38:43.215538, 38476.9341
LoadCell, 2024-05-02 18:38:43.233762, None
DMM, 2024-05-02 18:38:43.233762, 38099.9696
LoadCell, 2024-05-02 18:38:43.252768, None
DMM, 2024-05-02 18:38:43.252768, 36534.9631
LoadCell, 2024-05-02 18:38:43.376034, 1.91952
DMM, 2024-05-02 18:38:43.376034, 36260.4618
LoadCell, 2024-05-02 18:38:43.393972, None
DMM, 2024-05-02 18:38:43.393972, 36191.2804
LoadCell, 2024-05-02 18:38:43.413346, None
DMM, 2024-05-02 18:38:43.413346, 35954.6618
LoadCell, 2024-05-02 18:38:43.433686, None
DMM, 2024-05-02 18:38:43.433686, 35871.2029
LoadCell, 2024-05-02 18:38:43.452825, None
DMM, 2024-05-02 18:38:43.452825, 34664.1909
LoadCell, 2024-05-02 18:38:43.573998, 1.98275
DMM, 2024-05-02 18:38:43.573998, 34163.3618
LoadCell, 2024-05-02 18:38:43.593222, None
DMM, 2024-05-02 18:38:43.593222, 33886.9351
LoadCell, 2024-05-02 18:38:43.614542, None
DMM, 2024-05-02 18:38:43.614542, 33475.2689
LoadCell, 2024-05-02 18:38:43.634917, None
DMM, 2024-05-02 18:38:43.634917, 33189.2125
LoadCell, 2024-05-02 18:38:43.652608, None
DMM, 2024-05-02 18:38:43.652608, 32022.5336
LoadCell, 2024-05-02 18:38:43.773607, 2.04253
DMM, 2024-05-02 18:38:43.773607, 31867.213
LoadCell, 2024-05-02 18:38:43.793169, None
DMM, 2024-05-02 18:38:43.793169, 31582.5272
LoadCell, 2024-05-02 18:38:43.813174, None
DMM, 2024-05-02 18:38:43.813174, 31187.7827
LoadCell, 2024-05-02 18:38:43.834573, None
DMM, 2024-05-02 18:38:43.834573, 31040.8991
LoadCell, 2024-05-02 18:38:43.852594, None
DMM, 2024-05-02 18:38:43.852594, 29719.043
LoadCell, 2024-05-02 18:38:43.975864, 2.11231
DMM, 2024-05-02 18:38:43.975864, 29409.0405
LoadCell, 2024-05-02 18:38:43.992857, None
DMM, 2024-05-02 18:38:43.992857, 29295.6471
LoadCell, 2024-05-02 18:38:44.014211, None
DMM, 2024-05-02 18:38:44.014211, 28915.7829
LoadCell, 2024-05-02 18:38:44.035738, None
DMM, 2024-05-02 18:38:44.035738, 28645.3487
LoadCell, 2024-05-02 18:38:44.053500, None
DMM, 2024-05-02 18:38:44.053500, 26818.0361
LoadCell, 2024-05-02 18:38:44.173800, 2.16969
DMM, 2024-05-02 18:38:44.173800, 26296.8836
LoadCell, 2024-05-02 18:38:44.192498, None
DMM, 2024-05-02 18:38:44.192498, 26165.5923
LoadCell, 2024-05-02 18:38:44.213231, None
DMM, 2024-05-02 18:38:44.213231, 26117.1911
LoadCell, 2024-05-02 18:38:44.236454, None
DMM, 2024-05-02 18:38:44.236454, 25906.0871
LoadCell, 2024-05-02 18:38:44.253238, None
DMM, 2024-05-02 18:38:44.253238, 24770.3698
LoadCell, 2024-05-02 18:38:44.375633, 2.23092
DMM, 2024-05-02 18:38:44.375633, 24537.6547
LoadCell, 2024-05-02 18:38:44.392882, None
DMM, 2024-05-02 18:38:44.392882, 24303.0456
LoadCell, 2024-05-02 18:38:44.412632, None
DMM, 2024-05-02 18:38:44.412632, 24163.1825
LoadCell, 2024-05-02 18:38:44.435933, None
DMM, 2024-05-02 18:38:44.435933, 23884.4229
LoadCell, 2024-05-02 18:38:44.452596, None
DMM, 2024-05-02 18:38:44.452596, 22942.2874
LoadCell, 2024-05-02 18:38:44.573012, 2.2942
DMM, 2024-05-02 18:38:44.573012, 22659.9022
LoadCell, 2024-05-02 18:38:44.592950, None
DMM, 2024-05-02 18:38:44.592950, 22591.1395
LoadCell, 2024-05-02 18:38:44.612657, None
DMM, 2024-05-02 18:38:44.612657, 22600.654
LoadCell, 2024-05-02 18:38:44.635233, None
DMM, 2024-05-02 18:38:44.635233, 22395.0397
LoadCell, 2024-05-02 18:38:44.652713, None
DMM, 2024-05-02 18:38:44.652713, 21279.9936
LoadCell, 2024-05-02 18:38:44.776155, 2.35866
DMM, 2024-05-02 18:38:44.776155, 20954.533
LoadCell, 2024-05-02 18:38:44.793095, None
DMM, 2024-05-02 18:38:44.793095, 20955.7149
LoadCell, 2024-05-02 18:38:44.812690, None
DMM, 2024-05-02 18:38:44.812690, 20781.3931
LoadCell, 2024-05-02 18:38:44.837003, None
DMM, 2024-05-02 18:38:44.837003, 20577.0826
LoadCell, 2024-05-02 18:38:44.853175, None
DMM, 2024-05-02 18:38:44.853175, 19585.7048
LoadCell, 2024-05-02 18:38:44.974654, 2.42033
DMM, 2024-05-02 18:38:44.974654, 19609.8595
LoadCell, 2024-05-02 18:38:44.992686, None
DMM, 2024-05-02 18:38:44.992686, 19522.0738
LoadCell, 2024-05-02 18:38:45.013606, None
DMM, 2024-05-02 18:38:45.013606, 19471.1037
LoadCell, 2024-05-02 18:38:45.035715, None
DMM, 2024-05-02 18:38:45.035715, 19364.8895
LoadCell, 2024-05-02 18:38:45.052605, None
DMM, 2024-05-02 18:38:45.052605, 18266.2587
LoadCell, 2024-05-02 18:38:45.175942, 2.48381
DMM, 2024-05-02 18:38:45.175942, 18319.9252
LoadCell, 2024-05-02 18:38:45.192715, None
DMM, 2024-05-02 18:38:45.192715, 18069.9091
LoadCell, 2024-05-02 18:38:45.213643, None
DMM, 2024-05-02 18:38:45.213643, 18084.6555
LoadCell, 2024-05-02 18:38:45.235135, None
DMM, 2024-05-02 18:38:45.235135, 17864.7671
LoadCell, 2024-05-02 18:38:45.252879, None
DMM, 2024-05-02 18:38:45.252879, 17390.0083
LoadCell, 2024-05-02 18:38:45.375789, 2.55921
DMM, 2024-05-02 18:38:45.375789, 17124.2017
LoadCell, 2024-05-02 18:38:45.393730, None
DMM, 2024-05-02 18:38:45.393730, 16965.1306
LoadCell, 2024-05-02 18:38:45.413441, None
DMM, 2024-05-02 18:38:45.413441, 16941.852
LoadCell, 2024-05-02 18:38:45.435230, None
DMM, 2024-05-02 18:38:45.435230, 16768.9808
LoadCell, 2024-05-02 18:38:45.452248, None
DMM, 2024-05-02 18:38:45.452248, 16249.3824
LoadCell, 2024-05-02 18:38:45.573356, 2.60037
DMM, 2024-05-02 18:38:45.573356, 16205.7506
LoadCell, 2024-05-02 18:38:45.593209, None
DMM, 2024-05-02 18:38:45.593209, 16037.7454
LoadCell, 2024-05-02 18:38:45.612650, None
DMM, 2024-05-02 18:38:45.612650, 16012.7908
LoadCell, 2024-05-02 18:38:45.635726, None
DMM, 2024-05-02 18:38:45.635726, 15757.2753
LoadCell, 2024-05-02 18:38:45.653664, None
DMM, 2024-05-02 18:38:45.653664, 15341.6893
LoadCell, 2024-05-02 18:38:45.775763, 2.65515
DMM, 2024-05-02 18:38:45.775763, 15218.238
LoadCell, 2024-05-02 18:38:45.793767, None
DMM, 2024-05-02 18:38:45.793767, 15208.8221
LoadCell, 2024-05-02 18:38:45.812687, None
DMM, 2024-05-02 18:38:45.812687, 15108.9963
LoadCell, 2024-05-02 18:38:45.835430, None
DMM, 2024-05-02 18:38:45.835430, 15084.1606
LoadCell, 2024-05-02 18:38:45.853291, None
DMM, 2024-05-02 18:38:45.853291, 14409.2017
LoadCell, 2024-05-02 18:38:45.974894, 2.72126
DMM, 2024-05-02 18:38:45.974894, 14182.2105
LoadCell, 2024-05-02 18:38:45.993003, None
DMM, 2024-05-02 18:38:45.993003, 14128.9108
LoadCell, 2024-05-02 18:38:46.013637, None
DMM, 2024-05-02 18:38:46.013637, 13927.3882
LoadCell, 2024-05-02 18:38:46.035628, None
DMM, 2024-05-02 18:38:46.035628, 13815.9141
LoadCell, 2024-05-02 18:38:46.052527, None
DMM, 2024-05-02 18:38:46.052527, 13530.6856
LoadCell, 2024-05-02 18:38:46.175797, 2.78225
DMM, 2024-05-02 18:38:46.175797, 13538.9473
LoadCell, 2024-05-02 18:38:46.192809, None
DMM, 2024-05-02 18:38:46.192809, 13457.5275
LoadCell, 2024-05-02 18:38:46.213508, None
DMM, 2024-05-02 18:38:46.213508, 13417.8556
LoadCell, 2024-05-02 18:38:46.235424, None
DMM, 2024-05-02 18:38:46.235424, 13335.9368
LoadCell, 2024-05-02 18:38:46.252656, None
DMM, 2024-05-02 18:38:46.252656, 13272.8871
LoadCell, 2024-05-02 18:38:46.374985, 2.84679
DMM, 2024-05-02 18:38:46.374985, 13104.1557
LoadCell, 2024-05-02 18:38:46.394019, None
DMM, 2024-05-02 18:38:46.394019, 13178.1846
LoadCell, 2024-05-02 18:38:46.413278, None
DMM, 2024-05-02 18:38:46.413278, 13147.5785
LoadCell, 2024-05-02 18:38:46.436815, None
DMM, 2024-05-02 18:38:46.436815, 13045.1886
LoadCell, 2024-05-02 18:38:46.452557, None
DMM, 2024-05-02 18:38:46.452557, 12256.5981
LoadCell, 2024-05-02 18:38:46.574928, 2.89087
DMM, 2024-05-02 18:38:46.574928, 12200.4525
LoadCell, 2024-05-02 18:38:46.592631, None
DMM, 2024-05-02 18:38:46.592631, 12195.5245
LoadCell, 2024-05-02 18:38:46.612647, None
DMM, 2024-05-02 18:38:46.612647, 12146.9671
LoadCell, 2024-05-02 18:38:46.635047, None
DMM, 2024-05-02 18:38:46.635047, 12039.676
LoadCell, 2024-05-02 18:38:46.653520, None
DMM, 2024-05-02 18:38:46.653520, 11883.2034
LoadCell, 2024-05-02 18:38:46.773220, 2.99754
DMM, 2024-05-02 18:38:46.773220, 11904.6698
LoadCell, 2024-05-02 18:38:46.793124, None
DMM, 2024-05-02 18:38:46.793124, 11743.0463
LoadCell, 2024-05-02 18:38:46.812621, None
DMM, 2024-05-02 18:38:46.812621, 11682.3879
LoadCell, 2024-05-02 18:38:46.834742, None
DMM, 2024-05-02 18:38:46.834742, 11472.4303
LoadCell, 2024-05-02 18:38:46.853376, None
DMM, 2024-05-02 18:38:46.853376, 11291.5682
LoadCell, 2024-05-02 18:38:46.976874, 3.02531
DMM, 2024-05-02 18:38:46.976874, 11321.0369
LoadCell, 2024-05-02 18:38:46.993867, None
DMM, 2024-05-02 18:38:46.993867, 11333.0134
LoadCell, 2024-05-02 18:38:47.013067, None
DMM, 2024-05-02 18:38:47.013067, 11238.2713
LoadCell, 2024-05-02 18:38:47.035119, None
DMM, 2024-05-02 18:38:47.035119, 11183.8358
LoadCell, 2024-05-02 18:38:47.052582, None
DMM, 2024-05-02 18:38:47.052582, 10932.7622
LoadCell, 2024-05-02 18:38:47.173475, 3.10437
DMM, 2024-05-02 18:38:47.173475, 10935.0236
LoadCell, 2024-05-02 18:38:47.193443, None
DMM, 2024-05-02 18:38:47.193443, 10833.9578
LoadCell, 2024-05-02 18:38:47.212591, None
DMM, 2024-05-02 18:38:47.212591, 10705.4143
LoadCell, 2024-05-02 18:38:47.234756, None
DMM, 2024-05-02 18:38:47.234756, 10581.5032
LoadCell, 2024-05-02 18:38:47.253531, None
DMM, 2024-05-02 18:38:47.253531, 10608.1117
LoadCell, 2024-05-02 18:38:47.376055, 3.15234
DMM, 2024-05-02 18:38:47.376055, 10338.9473
LoadCell, 2024-05-02 18:38:47.394192, None
DMM, 2024-05-02 18:38:47.394192, 10240.331
LoadCell, 2024-05-02 18:38:47.412571, None
DMM, 2024-05-02 18:38:47.412571, 10171.3771
LoadCell, 2024-05-02 18:38:47.435385, None
DMM, 2024-05-02 18:38:47.435385, 10076.6998
LoadCell, 2024-05-02 18:38:47.453409, None
DMM, 2024-05-02 18:38:47.453409, 9966.69485
LoadCell, 2024-05-02 18:38:47.573678, 3.22386
DMM, 2024-05-02 18:38:47.573678, 9828.32846
LoadCell, 2024-05-02 18:38:47.593268, None
DMM, 2024-05-02 18:38:47.593268, 9867.11269
LoadCell, 2024-05-02 18:38:47.612526, None
DMM, 2024-05-02 18:38:47.612526, 9780.89368
LoadCell, 2024-05-02 18:38:47.636456, None
DMM, 2024-05-02 18:38:47.636456, 9737.73184
LoadCell, 2024-05-02 18:38:47.652402, None
DMM, 2024-05-02 18:38:47.652402, 9763.82119
LoadCell, 2024-05-02 18:38:47.775615, 3.28238
DMM, 2024-05-02 18:38:47.775615, 9650.0308
LoadCell, 2024-05-02 18:38:47.793570, None
DMM, 2024-05-02 18:38:47.793570, 9530.2642
LoadCell, 2024-05-02 18:38:47.813523, None
DMM, 2024-05-02 18:38:47.813523, 9425.57743
LoadCell, 2024-05-02 18:38:47.836414, None
DMM, 2024-05-02 18:38:47.836414, 9508.88873
LoadCell, 2024-05-02 18:38:47.852323, None
DMM, 2024-05-02 18:38:47.852323, 9427.09266
LoadCell, 2024-05-02 18:38:47.973479, 3.33021
DMM, 2024-05-02 18:38:47.973479, 9376.26068
LoadCell, 2024-05-02 18:38:47.992735, None
DMM, 2024-05-02 18:38:47.992735, 9222.18886
LoadCell, 2024-05-02 18:38:48.012581, None
DMM, 2024-05-02 18:38:48.012581, 9322.7593
LoadCell, 2024-05-02 18:38:48.035521, None
DMM, 2024-05-02 18:38:48.035521, 9236.72015
LoadCell, 2024-05-02 18:38:48.053460, None
DMM, 2024-05-02 18:38:48.053460, 9057.96081
LoadCell, 2024-05-02 18:38:48.175348, 3.40106
DMM, 2024-05-02 18:38:48.175348, 9008.87388
LoadCell, 2024-05-02 18:38:48.193684, None
DMM, 2024-05-02 18:38:48.193684, 8982.14155
LoadCell, 2024-05-02 18:38:48.212609, None
DMM, 2024-05-02 18:38:48.212609, 9059.46715
LoadCell, 2024-05-02 18:38:48.235143, None
DMM, 2024-05-02 18:38:48.235143, 9038.14415
LoadCell, 2024-05-02 18:38:48.252431, None
DMM, 2024-05-02 18:38:48.252431, 8743.89099
LoadCell, 2024-05-02 18:38:48.375423, 3.46422
DMM, 2024-05-02 18:38:48.375423, 8753.87523
LoadCell, 2024-05-02 18:38:48.394120, None
DMM, 2024-05-02 18:38:48.394120, 8670.86186
LoadCell, 2024-05-02 18:38:48.412441, None
DMM, 2024-05-02 18:38:48.412441, 8665.43182
LoadCell, 2024-05-02 18:38:48.435377, None
DMM, 2024-05-02 18:38:48.435377, 8727.11562
LoadCell, 2024-05-02 18:38:48.452579, None
DMM, 2024-05-02 18:38:48.452579, 8378.11046
LoadCell, 2024-05-02 18:38:48.576897, 3.52144
DMM, 2024-05-02 18:38:48.576897, 8461.6013
LoadCell, 2024-05-02 18:38:48.593878, None
DMM, 2024-05-02 18:38:48.593878, 8375.48727
LoadCell, 2024-05-02 18:38:48.613582, None
DMM, 2024-05-02 18:38:48.613582, 8452.75789
LoadCell, 2024-05-02 18:38:48.635175, None
DMM, 2024-05-02 18:38:48.635175, 8357.19883
LoadCell, 2024-05-02 18:38:48.653011, None
DMM, 2024-05-02 18:38:48.653011, 8257.09103
LoadCell, 2024-05-02 18:38:48.774677, 3.58239
DMM, 2024-05-02 18:38:48.774677, 8117.07502
LoadCell, 2024-05-02 18:38:48.793734, None
DMM, 2024-05-02 18:38:48.793734, 8092.40089
LoadCell, 2024-05-02 18:38:48.812600, None
DMM, 2024-05-02 18:38:48.812600, 8109.50525
LoadCell, 2024-05-02 18:38:48.836504, None
DMM, 2024-05-02 18:38:48.836504, 8062.36751
LoadCell, 2024-05-02 18:38:48.852565, None
DMM, 2024-05-02 18:38:48.852565, 7951.20984
LoadCell, 2024-05-02 18:38:48.974588, 3.65397
DMM, 2024-05-02 18:38:48.974588, 8066.16245
LoadCell, 2024-05-02 18:38:48.993608, None
DMM, 2024-05-02 18:38:48.993608, 7821.4058
LoadCell, 2024-05-02 18:38:49.013323, None
DMM, 2024-05-02 18:38:49.013323, 7870.42272
LoadCell, 2024-05-02 18:38:49.034717, None
DMM, 2024-05-02 18:38:49.034717, 7884.16161
LoadCell, 2024-05-02 18:38:49.052652, None
DMM, 2024-05-02 18:38:49.052652, 7760.23355
LoadCell, 2024-05-02 18:38:49.173852, 3.71944
DMM, 2024-05-02 18:38:49.173852, 7732.45753
LoadCell, 2024-05-02 18:38:49.193808, None
DMM, 2024-05-02 18:38:49.193808, 7702.60069
LoadCell, 2024-05-02 18:38:49.212744, None
DMM, 2024-05-02 18:38:49.212744, 7744.8418
LoadCell, 2024-05-02 18:38:49.235084, None
DMM, 2024-05-02 18:38:49.235084, 7726.3448
LoadCell, 2024-05-02 18:38:49.253324, None
DMM, 2024-05-02 18:38:49.253324, 7520.15885
LoadCell, 2024-05-02 18:38:49.373785, 3.77173
DMM, 2024-05-02 18:38:49.373785, 7573.56332
LoadCell, 2024-05-02 18:38:49.395729, None
DMM, 2024-05-02 18:38:49.395729, 7492.59137
LoadCell, 2024-05-02 18:38:49.412902, None
DMM, 2024-05-02 18:38:49.412902, 7481.19223
LoadCell, 2024-05-02 18:38:49.435343, None
DMM, 2024-05-02 18:38:49.435343, 7479.65285
LoadCell, 2024-05-02 18:38:49.453601, None
DMM, 2024-05-02 18:38:49.453601, 7425.35478
LoadCell, 2024-05-02 18:38:49.573631, 3.83409
DMM, 2024-05-02 18:38:49.573631, 7378.1355
LoadCell, 2024-05-02 18:38:49.592584, None
DMM, 2024-05-02 18:38:49.592584, 7265.82489
LoadCell, 2024-05-02 18:38:49.613984, None
DMM, 2024-05-02 18:38:49.613984, 7348.44086
LoadCell, 2024-05-02 18:38:49.635298, None
DMM, 2024-05-02 18:38:49.635298, 7429.26305
LoadCell, 2024-05-02 18:38:49.652124, None
DMM, 2024-05-02 18:38:49.652124, 7189.62997
LoadCell, 2024-05-02 18:38:49.772798, 3.90374
DMM, 2024-05-02 18:38:49.772798, 7192.43838
LoadCell, 2024-05-02 18:38:49.792530, None
DMM, 2024-05-02 18:38:49.792530, 7132.23558
LoadCell, 2024-05-02 18:38:49.813226, None
DMM, 2024-05-02 18:38:49.813226, 7165.37157
LoadCell, 2024-05-02 18:38:49.835240, None
DMM, 2024-05-02 18:38:49.835240, 6992.22477
LoadCell, 2024-05-02 18:38:49.853449, None
DMM, 2024-05-02 18:38:49.853449, 6935.57983
LoadCell, 2024-05-02 18:38:49.976332, 3.96434
DMM, 2024-05-02 18:38:49.976332, 6768.63905
LoadCell, 2024-05-02 18:38:49.992502, None
DMM, 2024-05-02 18:38:49.992502, 6867.69386
LoadCell, 2024-05-02 18:38:50.013831, None
DMM, 2024-05-02 18:38:50.013831, 6776.64192
LoadCell, 2024-05-02 18:38:50.036068, None
DMM, 2024-05-02 18:38:50.036068, 6844.78389
LoadCell, 2024-05-02 18:38:50.052372, None
DMM, 2024-05-02 18:38:50.052372, 6741.24676
LoadCell, 2024-05-02 18:38:50.173145, 4.02857
DMM, 2024-05-02 18:38:50.173145, 6592.97043
LoadCell, 2024-05-02 18:38:50.193190, None
DMM, 2024-05-02 18:38:50.193190, 6653.73627
LoadCell, 2024-05-02 18:38:50.213866, None
DMM, 2024-05-02 18:38:50.213866, 6739.17123
LoadCell, 2024-05-02 18:38:50.235326, None
DMM, 2024-05-02 18:38:50.235326, 6576.3097
LoadCell, 2024-05-02 18:38:50.252452, None
DMM, 2024-05-02 18:38:50.252452, 6430.34283
LoadCell, 2024-05-02 18:38:50.375125, 4.09049
DMM, 2024-05-02 18:38:50.375125, 6458.34703
LoadCell, 2024-05-02 18:38:50.393512, None
DMM, 2024-05-02 18:38:50.393512, 6510.2872
LoadCell, 2024-05-02 18:38:50.412851, None
DMM, 2024-05-02 18:38:50.412851, 6480.41754
LoadCell, 2024-05-02 18:38:50.435906, None
DMM, 2024-05-02 18:38:50.435906, 6424.55202
LoadCell, 2024-05-02 18:38:50.452505, None
DMM, 2024-05-02 18:38:50.452505, 6274.35496
LoadCell, 2024-05-02 18:38:50.573286, 4.15285
DMM, 2024-05-02 18:38:50.573286, 6321.76433
LoadCell, 2024-05-02 18:38:50.593603, None
DMM, 2024-05-02 18:38:50.593603, 6231.79614
LoadCell, 2024-05-02 18:38:50.613837, None
DMM, 2024-05-02 18:38:50.613837, 6334.33325
LoadCell, 2024-05-02 18:38:50.634679, None
DMM, 2024-05-02 18:38:50.634679, 6287.20741
LoadCell, 2024-05-02 18:38:50.652480, None
DMM, 2024-05-02 18:38:50.652480, 6166.44685
LoadCell, 2024-05-02 18:38:50.775860, 4.21157
DMM, 2024-05-02 18:38:50.775860, 6208.08254
LoadCell, 2024-05-02 18:38:50.792854, None
DMM, 2024-05-02 18:38:50.792854, 6087.64436
LoadCell, 2024-05-02 18:38:50.813112, None
DMM, 2024-05-02 18:38:50.813112, 6241.15571
LoadCell, 2024-05-02 18:38:50.836831, None
DMM, 2024-05-02 18:38:50.836831, 6074.50337
LoadCell, 2024-05-02 18:38:50.853577, None
DMM, 2024-05-02 18:38:50.853577, 6041.91566
LoadCell, 2024-05-02 18:38:50.973485, 4.28374
DMM, 2024-05-02 18:38:50.973485, 6096.11886
LoadCell, 2024-05-02 18:38:50.992516, None
DMM, 2024-05-02 18:38:50.992516, 5992.91817
LoadCell, 2024-05-02 18:38:51.012512, None
DMM, 2024-05-02 18:38:51.012512, 5903.61082
LoadCell, 2024-05-02 18:38:51.035932, None
DMM, 2024-05-02 18:38:51.035932, 5959.77222
LoadCell, 2024-05-02 18:38:51.052653, None
DMM, 2024-05-02 18:38:51.052653, 5854.63361
LoadCell, 2024-05-02 18:38:51.175121, 4.3397
DMM, 2024-05-02 18:38:51.175121, 5808.49237
LoadCell, 2024-05-02 18:38:51.194110, None
DMM, 2024-05-02 18:38:51.194110, 5720.49347
LoadCell, 2024-05-02 18:38:51.212734, None
DMM, 2024-05-02 18:38:51.212734, 5767.03399
LoadCell, 2024-05-02 18:38:51.235957, None
DMM, 2024-05-02 18:38:51.235957, 5769.59986
LoadCell, 2024-05-02 18:38:51.253171, None
DMM, 2024-05-02 18:38:51.253171, 5602.09071
LoadCell, 2024-05-02 18:38:51.375016, 4.40633
DMM, 2024-05-02 18:38:51.375016, 5620.11692
LoadCell, 2024-05-02 18:38:51.392960, None
DMM, 2024-05-02 18:38:51.392960, 5734.85277
LoadCell, 2024-05-02 18:38:51.412582, None
DMM, 2024-05-02 18:38:51.412582, 5639.64881
LoadCell, 2024-05-02 18:38:51.435933, None
DMM, 2024-05-02 18:38:51.435933, 5547.28173
LoadCell, 2024-05-02 18:38:51.452894, None
DMM, 2024-05-02 18:38:51.452894, 5494.23518
LoadCell, 2024-05-02 18:38:51.575691, 4.46997
DMM, 2024-05-02 18:38:51.575691, 5559.44848
LoadCell, 2024-05-02 18:38:51.592743, None
DMM, 2024-05-02 18:38:51.592743, 5643.74241
LoadCell, 2024-05-02 18:38:51.612524, None
DMM, 2024-05-02 18:38:51.612524, 5675.18217
LoadCell, 2024-05-02 18:38:51.635441, None
DMM, 2024-05-02 18:38:51.635441, 5594.26688
LoadCell, 2024-05-02 18:38:51.652603, None
DMM, 2024-05-02 18:38:51.652603, 5567.38899
LoadCell, 2024-05-02 18:38:51.775457, 4.52293
DMM, 2024-05-02 18:38:51.775457, 5348.34386
LoadCell, 2024-05-02 18:38:51.793764, None
DMM, 2024-05-02 18:38:51.793764, 5248.21591
LoadCell, 2024-05-02 18:38:51.812695, None
DMM, 2024-05-02 18:38:51.812695, 5454.79476
LoadCell, 2024-05-02 18:38:51.835625, None
DMM, 2024-05-02 18:38:51.835625, 5392.08907
LoadCell, 2024-05-02 18:38:51.853016, None
DMM, 2024-05-02 18:38:51.853016, 5346.85557
LoadCell, 2024-05-02 18:38:51.972565, 4.58076
DMM, 2024-05-02 18:38:51.972565, 5327.28719
LoadCell, 2024-05-02 18:38:51.994201, None
DMM, 2024-05-02 18:38:51.994201, 5343.81064
LoadCell, 2024-05-02 18:38:52.012673, None
DMM, 2024-05-02 18:38:52.012673, 5213.51911
LoadCell, 2024-05-02 18:38:52.035771, None
DMM, 2024-05-02 18:38:52.035771, 5241.73817
LoadCell, 2024-05-02 18:38:52.052779, None
DMM, 2024-05-02 18:38:52.052779, 5242.95908
LoadCell, 2024-05-02 18:38:52.173657, 4.65813
DMM, 2024-05-02 18:38:52.173657, 5310.89604
LoadCell, 2024-05-02 18:38:52.193430, None
DMM, 2024-05-02 18:38:52.193430, 5245.8938
LoadCell, 2024-05-02 18:38:52.213795, None
DMM, 2024-05-02 18:38:52.213795, 5264.26246
LoadCell, 2024-05-02 18:38:52.236492, None
DMM, 2024-05-02 18:38:52.236492, 5004.20287
LoadCell, 2024-05-02 18:38:52.252265, None
DMM, 2024-05-02 18:38:52.252265, 5211.05335
LoadCell, 2024-05-02 18:38:52.374391, 4.71229
DMM, 2024-05-02 18:38:52.374391, 5171.94721
LoadCell, 2024-05-02 18:38:52.392463, None
DMM, 2024-05-02 18:38:52.392463, 5221.29242
LoadCell, 2024-05-02 18:38:52.412695, None
DMM, 2024-05-02 18:38:52.412695, 5059.92681
LoadCell, 2024-05-02 18:38:52.437342, None
DMM, 2024-05-02 18:38:52.437342, 5119.99137
LoadCell, 2024-05-02 18:38:52.453286, None
DMM, 2024-05-02 18:38:52.453286, 5034.68783
LoadCell, 2024-05-02 18:38:52.575470, 4.78528
DMM, 2024-05-02 18:38:52.575470, 5068.08797
LoadCell, 2024-05-02 18:38:52.593459, None
DMM, 2024-05-02 18:38:52.593459, 5063.12842
LoadCell, 2024-05-02 18:38:52.613670, None
DMM, 2024-05-02 18:38:52.613670, 5183.13768
LoadCell, 2024-05-02 18:38:52.637290, None
