,load,ohms
251,"[' 2024-04-29 14:18:30.454559', '3.997']","[' 2024-04-29 14:18:30.454559', '4335.53249']"
252,"[' 2024-04-29 14:18:30.666372', '4.016']","[' 2024-04-29 14:18:30.666372', '4325.68794']"
253,"[' 2024-04-29 14:18:30.862949', '4.029']","[' 2024-04-29 14:18:30.862949', '4239.13667']"
254,"[' 2024-04-29 14:18:31.063723', '4.046']","[' 2024-04-29 14:18:31.063723', '4313.27767']"
255,"[' 2024-04-29 14:18:31.255572', '4.063']","[' 2024-04-29 14:18:31.255572', '4178.46902']"
256,"[' 2024-04-29 14:18:31.455853', '4.081']","[' 2024-04-29 14:18:31.455853', '4251.68322']"
257,"[' 2024-04-29 14:18:31.656717', '4.109']","[' 2024-04-29 14:18:31.656717', '4066.54594']"
258,"[' 2024-04-29 14:18:31.856681', '4.133']","[' 2024-04-29 14:18:31.856681', '4047.96973']"
259,"[' 2024-04-29 14:18:32.057798', '4.152']","[' 2024-04-29 14:18:32.057798', '4090.42335']"
260,"[' 2024-04-29 14:18:32.262772', '4.166']","[' 2024-04-29 14:18:32.262772', '4051.95032']"
261,"[' 2024-04-29 14:18:32.464737', '4.197']","[' 2024-04-29 14:18:32.464737', '4109.23754']"
262,"[' 2024-04-29 14:18:32.657863', '4.215']","[' 2024-04-29 14:18:32.657863', '3845.02486']"
263,"[' 2024-04-29 14:18:32.857913', '4.222']","[' 2024-04-29 14:18:32.857913', '3986.50624']"
264,"[' 2024-04-29 14:18:33.058166', '4.234']","[' 2024-04-29 14:18:33.058166', '3957.20306']"
265,"[' 2024-04-29 14:18:33.258161', '4.255']","[' 2024-04-29 14:18:33.258161', '3921.66195']"
266,"[' 2024-04-29 14:18:33.458339', '4.272']","[' 2024-04-29 14:18:33.458339', '3920.37724']"
267,"[' 2024-04-29 14:18:33.658156', '4.294']","[' 2024-04-29 14:18:33.658156', '3909.28194']"
268,"[' 2024-04-29 14:18:33.858086', '4.313']","[' 2024-04-29 14:18:33.858086', '3822.05292']"
269,"[' 2024-04-29 14:18:34.058163', '4.332']","[' 2024-04-29 14:18:34.058163', '3794.64213']"
270,"[' 2024-04-29 14:18:34.258160', '4.351']","[' 2024-04-29 14:18:34.258160', '3859.49767']"
271,"[' 2024-04-29 14:18:34.458170', '4.373']","[' 2024-04-29 14:18:34.458170', '3795.53526']"
272,"[' 2024-04-29 14:18:34.658408', '4.394']","[' 2024-04-29 14:18:34.658408', '3745.39824']"
273,"[' 2024-04-29 14:18:34.858396', '4.41']","[' 2024-04-29 14:18:34.858396', '3569.28819']"
274,"[' 2024-04-29 14:18:35.058628', '4.43']","[' 2024-04-29 14:18:35.058628', '3865.7613']"
275,"[' 2024-04-29 14:18:35.267380', '4.447']","[' 2024-04-29 14:18:35.267380', '3785.94662']"
276,"[' 2024-04-29 14:18:35.459181', '4.465']","[' 2024-04-29 14:18:35.459181', '3753.25064']"
277,"[' 2024-04-29 14:18:35.659094', '4.481']","[' 2024-04-29 14:18:35.659094', '3638.23014']"
278,"[' 2024-04-29 14:18:35.860001', '4.504']","[' 2024-04-29 14:18:35.860001', '3654.33278']"
279,"[' 2024-04-29 14:18:36.063656', '4.521']","[' 2024-04-29 14:18:36.063656', '3622.66383']"
280,"[' 2024-04-29 14:18:36.260369', '4.535']","[' 2024-04-29 14:18:36.260369', '3589.44492']"
281,"[' 2024-04-29 14:18:36.461074', '4.555']","[' 2024-04-29 14:18:36.461074', '3722.28082']"
282,"[' 2024-04-29 14:18:36.661439', '4.577']","[' 2024-04-29 14:18:36.661439', '3688.30973']"
283,"[' 2024-04-29 14:18:36.868411', '4.6']","[' 2024-04-29 14:18:36.868411', '3596.91592']"
284,"[' 2024-04-29 14:18:37.061636', '4.615']","[' 2024-04-29 14:18:37.061636', '3707.6129']"
285,"[' 2024-04-29 14:18:37.262046', '4.639']","[' 2024-04-29 14:18:37.262046', '3598.31495']"
286,"[' 2024-04-29 14:18:37.462362', '4.663']","[' 2024-04-29 14:18:37.462362', '3550.03704']"
287,"[' 2024-04-29 14:18:37.662775', '4.675']","[' 2024-04-29 14:18:37.662775', '3597.72919']"
288,"[' 2024-04-29 14:18:37.863218', '4.692']","[' 2024-04-29 14:18:37.863218', '3582.59849']"
289,"[' 2024-04-29 14:18:38.063548', '4.716']","[' 2024-04-29 14:18:38.063548', '3637.58674']"
290,"[' 2024-04-29 14:18:38.263636', '4.731']","[' 2024-04-29 14:18:38.263636', '3622.74318']"
291,"[' 2024-04-29 14:18:38.463534', '4.753']","[' 2024-04-29 14:18:38.463534', '3438.40812']"
292,"[' 2024-04-29 14:18:38.663506', '4.77']","[' 2024-04-29 14:18:38.663506', '3518.86371']"
293,"[' 2024-04-29 14:18:38.864024', '4.787']","[' 2024-04-29 14:18:38.864024', '3438.87345']"
294,"[' 2024-04-29 14:18:39.064475', '4.806']","[' 2024-04-29 14:18:39.064475', '3515.12957']"
295,"[' 2024-04-29 14:18:39.264894', '4.827']","[' 2024-04-29 14:18:39.264894', '3354.119']"
296,"[' 2024-04-29 14:18:39.465555', '4.844']","[' 2024-04-29 14:18:39.465555', '3496.52654']"
297,"[' 2024-04-29 14:18:39.661470', '4.86']","[' 2024-04-29 14:18:39.661470', '3438.34543']"
298,"[' 2024-04-29 14:18:39.865774', '4.886']","[' 2024-04-29 14:18:39.865774', '3415.12229']"
299,"[' 2024-04-29 14:18:40.065883', '4.909']","[' 2024-04-29 14:18:40.065883', '3450.05707']"
300,"[' 2024-04-29 14:18:40.266395', '4.926']","[' 2024-04-29 14:18:40.266395', '3384.80523']"
301,"[' 2024-04-29 14:18:40.464011', '4.942']","[' 2024-04-29 14:18:40.464011', '3350.98452']"
302,"[' 2024-04-29 14:18:40.652654', '4.961']","[' 2024-04-29 14:18:40.652654', '3369.80726']"
303,"[' 2024-04-29 14:18:40.860277', '4.977']","[' 2024-04-29 14:18:40.860277', '3271.48378']"
304,"[' 2024-04-29 14:18:41.066884', '4.998']","[' 2024-04-29 14:18:41.066884', '3351.08152']"
305,"[' 2024-04-29 14:18:41.266803', '5.021']","[' 2024-04-29 14:18:41.266803', '3336.05633']"
306,"[' 2024-04-29 14:18:41.453209', '5.039']","[' 2024-04-29 14:18:41.453209', '3319.74887']"
307,"[' 2024-04-29 14:18:41.652076', '5.057']","[' 2024-04-29 14:18:41.652076', '3453.19527']"
308,"[' 2024-04-29 14:18:41.852897', '5.076']","[' 2024-04-29 14:18:41.852897', '3300.04631']"
309,"[' 2024-04-29 14:18:42.053240', '5.094']","[' 2024-04-29 14:18:42.053240', '3382.61153']"
310,"[' 2024-04-29 14:18:42.252035', '5.111']","[' 2024-04-29 14:18:42.252035', '3382.82984']"
311,"[' 2024-04-29 14:18:42.459719', '5.137']","[' 2024-04-29 14:18:42.459719', '3345.71333']"
312,"[' 2024-04-29 14:18:42.661785', '5.158']","[' 2024-04-29 14:18:42.661785', '3209.41636']"
313,"[' 2024-04-29 14:18:42.851530', '5.174']","[' 2024-04-29 14:18:42.851530', '3285.6467']"
314,"[' 2024-04-29 14:18:43.051354', '5.192']","[' 2024-04-29 14:18:43.051354', '3253.14955']"
315,"[' 2024-04-29 14:18:43.267037', '5.209']","[' 2024-04-29 14:18:43.267037', '3248.60059']"
316,"[' 2024-04-29 14:18:43.451708', '5.226']","[' 2024-04-29 14:18:43.451708', '3201.1448']"
317,"[' 2024-04-29 14:18:43.651314', '5.243']","[' 2024-04-29 14:18:43.651314', '3201.83883']"
318,"[' 2024-04-29 14:18:43.859878', '5.261']","[' 2024-04-29 14:18:43.859878', '3179.15153']"
319,"[' 2024-04-29 14:18:44.060147', '5.282']","[' 2024-04-29 14:18:44.060147', '3071.95369']"
320,"[' 2024-04-29 14:18:44.253483', '5.301']","[' 2024-04-29 14:18:44.253483', '3214.12311']"
321,"[' 2024-04-29 14:18:44.451471', '5.321']","[' 2024-04-29 14:18:44.451471', '3161.4558']"
322,"[' 2024-04-29 14:18:44.664338', '5.343']","[' 2024-04-29 14:18:44.664338', '2993.34729']"
323,"[' 2024-04-29 14:18:44.853128', '5.358']","[' 2024-04-29 14:18:44.853128', '2937.8957']"
324,"[' 2024-04-29 14:18:45.051802', '5.376']","[' 2024-04-29 14:18:45.051802', '3241.75601']"
325,"[' 2024-04-29 14:18:45.253314', '5.392']","[' 2024-04-29 14:18:45.253314', '3204.24086']"
326,"[' 2024-04-29 14:18:45.452426', '5.412']","[' 2024-04-29 14:18:45.452426', '3096.35274']"
327,"[' 2024-04-29 14:18:45.652374', '5.437']","[' 2024-04-29 14:18:45.652374', '3066.83473']"
328,"[' 2024-04-29 14:18:45.866176', '5.459']","[' 2024-04-29 14:18:45.866176', '3057.06538']"
329,"[' 2024-04-29 14:18:46.061059', '5.479']","[' 2024-04-29 14:18:46.061059', '3023.97247']"
330,"[' 2024-04-29 14:18:46.264056', '5.496']","[' 2024-04-29 14:18:46.264056', '2915.21802']"
331,"[' 2024-04-29 14:18:46.452694', '5.509']","[' 2024-04-29 14:18:46.452694', '3126.48619']"
332,"[' 2024-04-29 14:18:46.652653', '5.527']","[' 2024-04-29 14:18:46.652653', '3010.18989']"
333,"[' 2024-04-29 14:18:46.852409', '5.547']","[' 2024-04-29 14:18:46.852409', '3009.42382']"
334,"[' 2024-04-29 14:18:47.052096', '5.565']","[' 2024-04-29 14:18:47.052096', '2897.36236']"
335,"[' 2024-04-29 14:18:47.262754', '5.583']","[' 2024-04-29 14:18:47.262754', '2898.67858']"
336,"[' 2024-04-29 14:18:47.465514', '5.608']","[' 2024-04-29 14:18:47.465514', '3141.41677']"
337,"[' 2024-04-29 14:18:47.660571', '5.629']","[' 2024-04-29 14:18:47.660571', '2941.49636']"
338,"[' 2024-04-29 14:18:47.851811', '5.645']","[' 2024-04-29 14:18:47.851811', '3091.00035']"
339,"[' 2024-04-29 14:18:48.063570', '5.659']","[' 2024-04-29 14:18:48.063570', '2941.76858']"
340,"[' 2024-04-29 14:18:48.251827', '5.682']","[' 2024-04-29 14:18:48.251827', '3078.01328']"
341,"[' 2024-04-29 14:18:48.451215', '5.71']","[' 2024-04-29 14:18:48.451215', '2954.55775']"
342,"[' 2024-04-29 14:18:48.652477', '5.726']","[' 2024-04-29 14:18:48.652477', '2871.83726']"
343,"[' 2024-04-29 14:18:48.858793', '5.739']","[' 2024-04-29 14:18:48.858793', '2909.17883']"
344,"[' 2024-04-29 14:18:49.051793', '5.759']","[' 2024-04-29 14:18:49.051793', '2791.37227']"
345,"[' 2024-04-29 14:18:49.261710', '5.777']","[' 2024-04-29 14:18:49.261710', '3050.84095']"
346,"[' 2024-04-29 14:18:49.467059', '5.794']","[' 2024-04-29 14:18:49.467059', '2924.95614']"
347,"[' 2024-04-29 14:18:49.653178', '5.811']","[' 2024-04-29 14:18:49.653178', '2931.45018']"
348,"[' 2024-04-29 14:18:49.851175', '5.837']","[' 2024-04-29 14:18:49.851175', '2911.2918']"
349,"[' 2024-04-29 14:18:50.051350', '5.857']","[' 2024-04-29 14:18:50.051350', '2833.6864']"
350,"[' 2024-04-29 14:18:50.251040', '5.876']","[' 2024-04-29 14:18:50.251040', '2805.09305']"
351,"[' 2024-04-29 14:18:50.452776', '5.894']","[' 2024-04-29 14:18:50.452776', '2828.28609']"
352,"[' 2024-04-29 14:18:50.665626', '5.914']","[' 2024-04-29 14:18:50.665626', '2867.35823']"
353,"[' 2024-04-29 14:18:50.866449', '5.938']","[' 2024-04-29 14:18:50.866449', '2652.37945']"
354,"[' 2024-04-29 14:18:51.062561', '5.953']","[' 2024-04-29 14:18:51.062561', '2793.1703']"
355,"[' 2024-04-29 14:18:51.251392', '5.971']","[' 2024-04-29 14:18:51.251392', '2689.52969']"
356,"[' 2024-04-29 14:18:51.466275', '5.987']","[' 2024-04-29 14:18:51.466275', '2670.05802']"
357,"[' 2024-04-29 14:18:51.651654', '5.994']","[' 2024-04-29 14:18:51.651654', '2717.20143']"
358,"[' 2024-04-29 14:18:51.853435', '6.022']","[' 2024-04-29 14:18:51.853435', '2726.19586']"
359,"[' 2024-04-29 14:18:52.059499', '6.05']","[' 2024-04-29 14:18:52.059499', '2727.67044']"
360,"[' 2024-04-29 14:18:52.263015', '6.064']","[' 2024-04-29 14:18:52.263015', '2720.55857']"
361,"[' 2024-04-29 14:18:52.460944', '6.08']","[' 2024-04-29 14:18:52.460944', '2698.70789']"
362,"[' 2024-04-29 14:18:52.652246', '6.102']","[' 2024-04-29 14:18:52.652246', '2741.17925']"
363,"[' 2024-04-29 14:18:52.850738', '6.135']","[' 2024-04-29 14:18:52.850738', '2657.10284']"
364,"[' 2024-04-29 14:18:53.051768', '6.153']","[' 2024-04-29 14:18:53.051768', '2687.32232']"
365,"[' 2024-04-29 14:18:53.251954', '6.162']","[' 2024-04-29 14:18:53.251954', '2671.42649']"
366,"[' 2024-04-29 14:18:53.451095', '6.173']","[' 2024-04-29 14:18:53.451095', '2691.99947']"
367,"[' 2024-04-29 14:18:53.652598', '6.199']","[' 2024-04-29 14:18:53.652598', '2599.36995']"
368,"[' 2024-04-29 14:18:53.859265', '6.225']","[' 2024-04-29 14:18:53.859265', '2655.24496']"
369,"[' 2024-04-29 14:18:54.061722', '6.251']","[' 2024-04-29 14:18:54.061722', '2772.25556']"
370,"[' 2024-04-29 14:18:54.250930', '6.269']","[' 2024-04-29 14:18:54.250930', '2542.12241']"
371,"[' 2024-04-29 14:18:54.452660', '6.281']","[' 2024-04-29 14:18:54.452660', '2735.74572']"
372,"[' 2024-04-29 14:18:54.651340', '6.305']","[' 2024-04-29 14:18:54.651340', '2615.66774']"
373,"[' 2024-04-29 14:18:54.852931', '6.327']","[' 2024-04-29 14:18:54.852931', '2594.27055']"
374,"[' 2024-04-29 14:18:55.067271', '6.34']","[' 2024-04-29 14:18:55.067271', '2558.52442']"
375,"[' 2024-04-29 14:18:55.253781', '6.353']","[' 2024-04-29 14:18:55.253781', '2641.46153']"
376,"[' 2024-04-29 14:18:55.452088', '6.369']","[' 2024-04-29 14:18:55.452088', '2634.54422']"
377,"[' 2024-04-29 14:18:55.651478', '6.39']","[' 2024-04-29 14:18:55.651478', '2464.86633']"
378,"[' 2024-04-29 14:18:55.861034', '6.413']","[' 2024-04-29 14:18:55.861034', '2652.93831']"
379,"[' 2024-04-29 14:18:56.050536', '6.428']","[' 2024-04-29 14:18:56.050536', '2448.73837']"
380,"[' 2024-04-29 14:18:56.251416', '6.444']","[' 2024-04-29 14:18:56.251416', '2643.24988']"
381,"[' 2024-04-29 14:18:56.463528', '6.464']","[' 2024-04-29 14:18:56.463528', '2544.1644']"
382,"[' 2024-04-29 14:18:56.651457', '6.487']","[' 2024-04-29 14:18:56.651457', '2494.12795']"
383,"[' 2024-04-29 14:18:56.851527', '6.503']","[' 2024-04-29 14:18:56.851527', '2562.01435']"
384,"[' 2024-04-29 14:18:57.052053', '6.522']","[' 2024-04-29 14:18:57.052053', '2594.68225']"
385,"[' 2024-04-29 14:18:57.251727', '6.542']","[' 2024-04-29 14:18:57.251727', '2513.41876']"
386,"[' 2024-04-29 14:18:57.460950', '6.56']","[' 2024-04-29 14:18:57.460950', '2440.29095']"
387,"[' 2024-04-29 14:18:57.659336', '6.581']","[' 2024-04-29 14:18:57.659336', '2567.73401']"
388,"[' 2024-04-29 14:18:57.862046', '6.602']","[' 2024-04-29 14:18:57.862046', '2484.79206']"
389,"[' 2024-04-29 14:18:58.064359', '6.621']","[' 2024-04-29 14:18:58.064359', '2467.63283']"
390,"[' 2024-04-29 14:18:58.250866', '6.637']","[' 2024-04-29 14:18:58.250866', '2541.05137']"
391,"[' 2024-04-29 14:18:58.451211', '6.656']","[' 2024-04-29 14:18:58.451211', '2394.78772']"
392,"[' 2024-04-29 14:18:58.650788', '6.675']","[' 2024-04-29 14:18:58.650788', '2587.12054']"
393,"[' 2024-04-29 14:18:58.857997', '6.694']","[' 2024-04-29 14:18:58.857997', '2434.71219']"
394,"[' 2024-04-29 14:18:59.061545', '6.718']","[' 2024-04-29 14:18:59.061545', '2475.099']"
395,"[' 2024-04-29 14:18:59.261248', '6.74']","[' 2024-04-29 14:18:59.261248', '2421.69393']"
396,"[' 2024-04-29 14:18:59.450813', '6.758']","[' 2024-04-29 14:18:59.450813', '2472.11918']"
397,"[' 2024-04-29 14:18:59.650983', '6.778']","[' 2024-04-29 14:18:59.650983', '2380.56603']"
398,"[' 2024-04-29 14:18:59.851302', '6.795']","[' 2024-04-29 14:18:59.851302', '2364.62151']"
399,"[' 2024-04-29 14:19:00.051577', '6.815']","[' 2024-04-29 14:19:00.051577', '2529.37508']"
400,"[' 2024-04-29 14:19:00.250298', '6.83']","[' 2024-04-29 14:19:00.250298', '2297.65973']"
401,"[' 2024-04-29 14:19:00.458738', '6.841']","[' 2024-04-29 14:19:00.458738', '2419.98058']"
402,"[' 2024-04-29 14:19:00.666632', '6.859']","[' 2024-04-29 14:19:00.666632', '2378.48422']"
403,"[' 2024-04-29 14:19:00.861450', '6.887']","[' 2024-04-29 14:19:00.861450', '2337.89427']"
404,"[' 2024-04-29 14:19:01.051352', '6.904']","[' 2024-04-29 14:19:01.051352', '2422.92651']"
405,"[' 2024-04-29 14:19:01.251400', '6.922']","[' 2024-04-29 14:19:01.251400', '2208.47741']"
406,"[' 2024-04-29 14:19:01.449968', '6.943']","[' 2024-04-29 14:19:01.449968', '2277.44356']"
407,"[' 2024-04-29 14:19:01.651719', '6.966']","[' 2024-04-29 14:19:01.651719', '2548.28329']"
408,"[' 2024-04-29 14:19:01.864203', '6.981']","[' 2024-04-29 14:19:01.864203', '2387.85297']"
409,"[' 2024-04-29 14:19:02.051472', '7']","[' 2024-04-29 14:19:02.051472', '2205.01834']"
410,"[' 2024-04-29 14:19:02.258434', '7.021']","[' 2024-04-29 14:19:02.258434', '2309.44816']"
411,"[' 2024-04-29 14:19:02.461197', '7.04']","[' 2024-04-29 14:19:02.461197', '2179.59589']"
412,"[' 2024-04-29 14:19:02.651622', '7.061']","[' 2024-04-29 14:19:02.651622', '2299.28924']"
413,"[' 2024-04-29 14:19:02.851848', '7.088']","[' 2024-04-29 14:19:02.851848', '2310.62407']"
414,"[' 2024-04-29 14:19:03.051787', '7.103']","[' 2024-04-29 14:19:03.051787', '2194.66907']"
415,"[' 2024-04-29 14:19:03.250769', '7.118']","[' 2024-04-29 14:19:03.250769', '2276.16136']"
416,"[' 2024-04-29 14:19:03.450701', '7.131']","[' 2024-04-29 14:19:03.450701', '2503.3583']"
417,"[' 2024-04-29 14:19:03.651031', '7.156']","[' 2024-04-29 14:19:03.651031', '2316.07835']"
418,"[' 2024-04-29 14:19:03.851724', '7.183']","[' 2024-04-29 14:19:03.851724', '2321.35916']"
419,"[' 2024-04-29 14:19:04.050828', '7.196']","[' 2024-04-29 14:19:04.050828', '2273.31789']"
420,"[' 2024-04-29 14:19:04.262819', '7.213']","[' 2024-04-29 14:19:04.262819', '2281.19156']"
421,"[' 2024-04-29 14:19:04.465266', '7.233']","[' 2024-04-29 14:19:04.465266', '2399.84354']"
422,"[' 2024-04-29 14:19:04.665208', '7.252']","[' 2024-04-29 14:19:04.665208', '2310.78593']"
423,"[' 2024-04-29 14:19:04.850590', '7.27']","[' 2024-04-29 14:19:04.850590', '2173.96135']"
424,"[' 2024-04-29 14:19:05.051819', '7.287']","[' 2024-04-29 14:19:05.051819', '2190.61465']"
425,"[' 2024-04-29 14:19:05.264199', '7.302']","[' 2024-04-29 14:19:05.264199', '2204.83735']"
426,"[' 2024-04-29 14:19:05.452023', '7.324']","[' 2024-04-29 14:19:05.452023', '2259.85822']"
427,"[' 2024-04-29 14:19:05.649499', '7.347']","[' 2024-04-29 14:19:05.649499', '2094.11274']"
428,"[' 2024-04-29 14:19:05.850348', '7.364']","[' 2024-04-29 14:19:05.850348', '2166.52907']"
429,"[' 2024-04-29 14:19:06.059273', '7.38']","[' 2024-04-29 14:19:06.059273', '2261.56737']"
430,"[' 2024-04-29 14:19:06.250313', '7.401']","[' 2024-04-29 14:19:06.250313', '2196.2283']"
431,"[' 2024-04-29 14:19:06.451029', '7.426']","[' 2024-04-29 14:19:06.451029', '2269.43715']"
432,"[' 2024-04-29 14:19:06.650582', '7.441']","[' 2024-04-29 14:19:06.650582', '2235.54019']"
433,"[' 2024-04-29 14:19:06.851586', '7.46']","[' 2024-04-29 14:19:06.851586', '2220.23165']"
434,"[' 2024-04-29 14:19:07.052017', '7.48']","[' 2024-04-29 14:19:07.052017', '2152.56737']"
435,"[' 2024-04-29 14:19:07.250591', '7.49']","[' 2024-04-29 14:19:07.250591', '2149.39825']"
436,"[' 2024-04-29 14:19:07.451318', '7.507']","[' 2024-04-29 14:19:07.451318', '2157.94296']"
437,"[' 2024-04-29 14:19:07.650342', '7.535']","[' 2024-04-29 14:19:07.650342', '2149.25941']"
438,"[' 2024-04-29 14:19:07.849557', '7.552']","[' 2024-04-29 14:19:07.849557', '2116.34009']"
439,"[' 2024-04-29 14:19:08.049550', '7.574']","[' 2024-04-29 14:19:08.049550', '2124.44719']"
440,"[' 2024-04-29 14:19:08.251363', '7.597']","[' 2024-04-29 14:19:08.251363', '2077.36454']"
441,"[' 2024-04-29 14:19:08.459997', '7.613']","[' 2024-04-29 14:19:08.459997', '2150.00955']"
442,"[' 2024-04-29 14:19:08.650314', '7.627']","[' 2024-04-29 14:19:08.650314', '2010.83628']"
443,"[' 2024-04-29 14:19:08.852812', '7.642']","[' 2024-04-29 14:19:08.852812', '2148.37887']"
444,"[' 2024-04-29 14:19:09.049281', '7.667']","[' 2024-04-29 14:19:09.049281', '2067.48869']"
445,"[' 2024-04-29 14:19:09.249578', '7.689']","[' 2024-04-29 14:19:09.249578', '2190.73568']"
446,"[' 2024-04-29 14:19:09.450899', '7.715']","[' 2024-04-29 14:19:09.450899', '2196.59277']"
447,"[' 2024-04-29 14:19:09.650589', '7.728']","[' 2024-04-29 14:19:09.650589', '2245.8918']"
448,"[' 2024-04-29 14:19:09.849382', '7.741']","[' 2024-04-29 14:19:09.849382', '2103.91581']"
449,"[' 2024-04-29 14:19:10.051062', '7.773']","[' 2024-04-29 14:19:10.051062', '2058.27173']"
450,"[' 2024-04-29 14:19:10.250282', '7.801']","[' 2024-04-29 14:19:10.250282', '2072.47756']"
451,"[' 2024-04-29 14:19:10.460084', '7.811']","[' 2024-04-29 14:19:10.460084', '2220.09411']"
452,"[' 2024-04-29 14:19:10.650293', '7.822']","[' 2024-04-29 14:19:10.650293', '2064.71665']"
453,"[' 2024-04-29 14:19:10.864106', '7.836']","[' 2024-04-29 14:19:10.864106', '2065.69859']"
454,"[' 2024-04-29 14:19:11.050566', '7.859']","[' 2024-04-29 14:19:11.050566', '2148.24478']"
455,"[' 2024-04-29 14:19:11.251761', '7.884']","[' 2024-04-29 14:19:11.251761', '2047.07067']"
456,"[' 2024-04-29 14:19:11.462176', '7.904']","[' 2024-04-29 14:19:11.462176', '2111.12739']"
457,"[' 2024-04-29 14:19:11.659371', '7.917']","[' 2024-04-29 14:19:11.659371', '2109.05343']"
458,"[' 2024-04-29 14:19:11.850294', '7.933']","[' 2024-04-29 14:19:11.850294', '2079.33344']"
459,"[' 2024-04-29 14:19:12.049317', '7.95']","[' 2024-04-29 14:19:12.049317', '2000.88508']"
460,"[' 2024-04-29 14:19:12.249830', '7.97']","[' 2024-04-29 14:19:12.249830', '2073.2259']"
461,"[' 2024-04-29 14:19:12.450706', '7.992']","[' 2024-04-29 14:19:12.450706', '1990.47537']"
462,"[' 2024-04-29 14:19:12.664418', '8.017']","[' 2024-04-29 14:19:12.664418', '2082.25294']"
463,"[' 2024-04-29 14:19:12.861075', '8.036']","[' 2024-04-29 14:19:12.861075', '2082.51814']"
464,"[' 2024-04-29 14:19:13.058511', '8.051']","[' 2024-04-29 14:19:13.058511', '2112.93728']"
465,"[' 2024-04-29 14:19:13.260137', '8.078']","[' 2024-04-29 14:19:13.260137', '2093.98146']"
466,"[' 2024-04-29 14:19:13.449155', '8.092']","[' 2024-04-29 14:19:13.449155', '1983.42946']"
467,"[' 2024-04-29 14:19:13.663545', '8.108']","[' 2024-04-29 14:19:13.663545', '2022.46714']"
468,"[' 2024-04-29 14:19:13.849417', '8.126']","[' 2024-04-29 14:19:13.849417', '1921.75026']"
469,"[' 2024-04-29 14:19:14.060605', '8.146']","[' 2024-04-29 14:19:14.060605', '1932.35881']"
470,"[' 2024-04-29 14:19:14.250220', '8.173']","[' 2024-04-29 14:19:14.250220', '1881.1749']"
471,"[' 2024-04-29 14:19:14.449443', '8.182']","[' 2024-04-29 14:19:14.449443', '1914.33554']"
472,"[' 2024-04-29 14:19:14.662365', '8.199']","[' 2024-04-29 14:19:14.662365', '1930.78389']"
473,"[' 2024-04-29 14:19:14.859764', '8.226']","[' 2024-04-29 14:19:14.859764', '1957.88443']"
474,"[' 2024-04-29 14:19:15.050301', '8.247']","[' 2024-04-29 14:19:15.050301', '1809.34017']"
475,"[' 2024-04-29 14:19:15.249853', '8.263']","[' 2024-04-29 14:19:15.249853', '1988.14542']"
476,"[' 2024-04-29 14:19:15.450591', '8.28']","[' 2024-04-29 14:19:15.450591', '1935.36438']"
