,load,ohms
708,"[' 2024-04-29 14:49:14.202783', ' 3.606']","[' 2024-04-29 14:49:14.202783', ' 4158.17214']"
709,"[' 2024-04-29 14:49:14.403189', ' 3.609']","[' 2024-04-29 14:49:14.403189', ' 4234.98114']"
710,"[' 2024-04-29 14:49:14.603682', ' 3.613']","[' 2024-04-29 14:49:14.603682', ' 4087.29712']"
711,"[' 2024-04-29 14:49:14.804298', ' 3.619']","[' 2024-04-29 14:49:14.804298', ' 4163.31977']"
712,"[' 2024-04-29 14:49:15.004517', ' 3.623']","[' 2024-04-29 14:49:15.004517', ' 4102.97004']"
713,"[' 2024-04-29 14:49:15.204785', ' 3.627']","[' 2024-04-29 14:49:15.204785', ' 4173.00284']"
714,"[' 2024-04-29 14:49:15.392866', ' 3.634']","[' 2024-04-29 14:49:15.392866', ' 4033.77111']"
715,"[' 2024-04-29 14:49:15.590665', ' 3.637']","[' 2024-04-29 14:49:15.590665', ' 4177.35145']"
716,"[' 2024-04-29 14:49:15.802966', ' 3.641']","[' 2024-04-29 14:49:15.802966', ' 4171.68723']"
717,"[' 2024-04-29 14:49:16.001363', ' 3.647']","[' 2024-04-29 14:49:16.001363', ' 4197.80947']"
718,"[' 2024-04-29 14:49:16.205084', ' 3.651']","[' 2024-04-29 14:49:16.205084', ' 4164.94549']"
719,"[' 2024-04-29 14:49:16.391412', ' 3.653']","[' 2024-04-29 14:49:16.391412', ' 4150.45624']"
720,"[' 2024-04-29 14:49:16.592449', ' 3.656']","[' 2024-04-29 14:49:16.592449', ' 4181.63511']"
721,"[' 2024-04-29 14:49:16.799326', ' 3.662']","[' 2024-04-29 14:49:16.799326', ' 4086.99754']"
722,"[' 2024-04-29 14:49:17.001099', ' 3.67']","[' 2024-04-29 14:49:17.001099', ' 4081.12816']"
723,"[' 2024-04-29 14:49:17.205467', ' 3.679']","[' 2024-04-29 14:49:17.205467', ' 4185.39288']"
724,"[' 2024-04-29 14:49:17.403508', ' 3.687']","[' 2024-04-29 14:49:17.403508', ' 4128.31285']"
725,"[' 2024-04-29 14:49:17.591662', ' 3.696']","[' 2024-04-29 14:49:17.591662', ' 4172.6164']"
726,"[' 2024-04-29 14:49:17.792036', ' 3.703']","[' 2024-04-29 14:49:17.792036', ' 4134.2451']"
727,"[' 2024-04-29 14:49:17.993358', ' 3.711']","[' 2024-04-29 14:49:17.993358', ' 4047.50013']"
728,"[' 2024-04-29 14:49:18.193164', ' 3.719']","[' 2024-04-29 14:49:18.193164', ' 4027.67151']"
729,"[' 2024-04-29 14:49:18.398165', ' 3.727']","[' 2024-04-29 14:49:18.398165', ' 4140.31066']"
730,"[' 2024-04-29 14:49:18.600738', ' 3.735']","[' 2024-04-29 14:49:18.600738', ' 3949.46132']"
731,"[' 2024-04-29 14:49:18.803126', ' 3.739']","[' 2024-04-29 14:49:18.803126', ' 4049.57752']"
732,"[' 2024-04-29 14:49:18.993739', ' 3.746']","[' 2024-04-29 14:49:18.993739', ' 3912.5292']"
733,"[' 2024-04-29 14:49:19.192365', ' 3.748']","[' 2024-04-29 14:49:19.192365', ' 4007.57835']"
734,"[' 2024-04-29 14:49:19.403813', ' 3.752']","[' 2024-04-29 14:49:19.403813', ' 3981.78706']"
735,"[' 2024-04-29 14:49:19.603806', ' 3.76']","[' 2024-04-29 14:49:19.603806', ' 4043.68688']"
736,"[' 2024-04-29 14:49:19.801763', ' 3.762']","[' 2024-04-29 14:49:19.801763', ' 3974.54386']"
737,"[' 2024-04-29 14:49:19.991827', ' 3.765']","[' 2024-04-29 14:49:19.991827', ' 3861.77985']"
738,"[' 2024-04-29 14:49:20.202974', ' 3.768']","[' 2024-04-29 14:49:20.202974', ' 3855.42775']"
739,"[' 2024-04-29 14:49:20.400774', ' 3.773']","[' 2024-04-29 14:49:20.400774', ' 4050.29839']"
740,"[' 2024-04-29 14:49:20.602499', ' 3.777']","[' 2024-04-29 14:49:20.602499', ' 4014.85113']"
741,"[' 2024-04-29 14:49:20.800158', ' 3.784']","[' 2024-04-29 14:49:20.800158', ' 3946.56198']"
742,"[' 2024-04-29 14:49:21.000656', ' 3.792']","[' 2024-04-29 14:49:21.000656', ' 3884.3944']"
743,"[' 2024-04-29 14:49:21.198377', ' 3.798']","[' 2024-04-29 14:49:21.198377', ' 3917.26538']"
744,"[' 2024-04-29 14:49:21.392101', ' 3.808']","[' 2024-04-29 14:49:21.392101', ' 3854.71344']"
745,"[' 2024-04-29 14:49:21.601106', ' 3.81']","[' 2024-04-29 14:49:21.601106', ' 3981.61626']"
746,"[' 2024-04-29 14:49:21.791129', ' 3.812']","[' 2024-04-29 14:49:21.791129', ' 3992.12643']"
747,"[' 2024-04-29 14:49:21.991424', ' 3.818']","[' 2024-04-29 14:49:21.991424', ' 3833.15481']"
748,"[' 2024-04-29 14:49:22.192494', ' 3.823']","[' 2024-04-29 14:49:22.192494', ' 4012.85887']"
749,"[' 2024-04-29 14:49:22.399806', ' 3.827']","[' 2024-04-29 14:49:22.399806', ' 3931.82995']"
750,"[' 2024-04-29 14:49:22.596300', ' 3.831']","[' 2024-04-29 14:49:22.596300', ' 4023.45837']"
751,"[' 2024-04-29 14:49:22.801403', ' 3.837']","[' 2024-04-29 14:49:22.801403', ' 3877.76972']"
752,"[' 2024-04-29 14:49:22.991193', ' 3.843']","[' 2024-04-29 14:49:22.991193', ' 3981.33334']"
753,"[' 2024-04-29 14:49:23.193734', ' 3.85']","[' 2024-04-29 14:49:23.193734', ' 3920.88529']"
754,"[' 2024-04-29 14:49:23.402600', ' 3.855']","[' 2024-04-29 14:49:23.402600', ' 3900.40945']"
755,"[' 2024-04-29 14:49:23.588357', ' 3.86']","[' 2024-04-29 14:49:23.588357', ' 3845.75545']"
756,"[' 2024-04-29 14:49:23.802439', ' 3.867']","[' 2024-04-29 14:49:23.802439', ' 3896.17407']"
757,"[' 2024-04-29 14:49:23.990928', ' 3.873']","[' 2024-04-29 14:49:23.990928', ' 3880.66433']"
758,"[' 2024-04-29 14:49:24.203724', ' 3.879']","[' 2024-04-29 14:49:24.203724', ' 3992.40504']"
759,"[' 2024-04-29 14:49:24.402857', ' 3.886']","[' 2024-04-29 14:49:24.402857', ' 3930.0087']"
760,"[' 2024-04-29 14:49:24.599105', ' 3.889']","[' 2024-04-29 14:49:24.599105', ' 3779.6905']"
761,"[' 2024-04-29 14:49:24.792974', ' 3.895']","[' 2024-04-29 14:49:24.792974', ' 3761.49276']"
762,"[' 2024-04-29 14:49:24.991132', ' 3.9']","[' 2024-04-29 14:49:24.991132', ' 4050.05149']"
763,"[' 2024-04-29 14:49:25.198308', ' 3.904']","[' 2024-04-29 14:49:25.198308', ' 3983.28125']"
764,"[' 2024-04-29 14:49:25.400893', ' 3.913']","[' 2024-04-29 14:49:25.400893', ' 3958.62378']"
765,"[' 2024-04-29 14:49:25.603617', ' 3.919']","[' 2024-04-29 14:49:25.603617', ' 3917.90549']"
766,"[' 2024-04-29 14:49:25.801878', ' 3.927']","[' 2024-04-29 14:49:25.801878', ' 3818.97191']"
767,"[' 2024-04-29 14:49:25.990985', ' 3.934']","[' 2024-04-29 14:49:25.990985', ' 3821.87184']"
768,"[' 2024-04-29 14:49:26.190923', ' 3.94']","[' 2024-04-29 14:49:26.190923', ' 3855.07812']"
769,"[' 2024-04-29 14:49:26.401937', ' 3.948']","[' 2024-04-29 14:49:26.401937', ' 3813.8497']"
770,"[' 2024-04-29 14:49:26.603729', ' 3.951']","[' 2024-04-29 14:49:26.603729', ' 3988.95306']"
771,"[' 2024-04-29 14:49:26.802806', ' 3.956']","[' 2024-04-29 14:49:26.802806', ' 3856.54537']"
772,"[' 2024-04-29 14:49:27.002466', ' 3.962']","[' 2024-04-29 14:49:27.002466', ' 3751.12647']"
773,"[' 2024-04-29 14:49:27.201535', ' 3.965']","[' 2024-04-29 14:49:27.201535', ' 3842.82458']"
774,"[' 2024-04-29 14:49:27.401355', ' 3.97']","[' 2024-04-29 14:49:27.401355', ' 3818.0639']"
775,"[' 2024-04-29 14:49:27.595710', ' 3.977']","[' 2024-04-29 14:49:27.595710', ' 3695.09271']"
776,"[' 2024-04-29 14:49:27.794389', ' 3.981']","[' 2024-04-29 14:49:27.794389', ' 3826.49617']"
777,"[' 2024-04-29 14:49:27.999327', ' 3.988']","[' 2024-04-29 14:49:27.999327', ' 3809.77924']"
778,"[' 2024-04-29 14:49:28.188818', ' 3.994']","[' 2024-04-29 14:49:28.188818', ' 3877.73592']"
779,"[' 2024-04-29 14:49:28.388575', ' 3.997']","[' 2024-04-29 14:49:28.388575', ' 3828.11601']"
780,"[' 2024-04-29 14:49:28.601833', ' 4.002']","[' 2024-04-29 14:49:28.601833', ' 3876.53759']"
781,"[' 2024-04-29 14:49:28.798084', ' 4.009']","[' 2024-04-29 14:49:28.798084', ' 3897.2133']"
782,"[' 2024-04-29 14:49:28.998810', ' 4.014']","[' 2024-04-29 14:49:28.998810', ' 3709.19792']"
783,"[' 2024-04-29 14:49:29.195496', ' 4.022']","[' 2024-04-29 14:49:29.195496', ' 3901.66065']"
784,"[' 2024-04-29 14:49:29.402122', ' 4.027']","[' 2024-04-29 14:49:29.402122', ' 3759.72108']"
785,"[' 2024-04-29 14:49:29.601171', ' 4.03']","[' 2024-04-29 14:49:29.601171', ' 3720.03138']"
786,"[' 2024-04-29 14:49:29.792596', ' 4.035']","[' 2024-04-29 14:49:29.792596', ' 3739.61699']"
787,"[' 2024-04-29 14:49:29.990985', ' 4.042']","[' 2024-04-29 14:49:29.990985', ' 3662.73885']"
788,"[' 2024-04-29 14:49:30.202118', ' 4.046']","[' 2024-04-29 14:49:30.202118', ' 3756.04']"
789,"[' 2024-04-29 14:49:30.400644', ' 4.053']","[' 2024-04-29 14:49:30.400644', ' 3718.53242']"
790,"[' 2024-04-29 14:49:30.594705', ' 4.058']","[' 2024-04-29 14:49:30.594705', ' 3733.06153']"
791,"[' 2024-04-29 14:49:30.801241', ' 4.064']","[' 2024-04-29 14:49:30.801241', ' 3688.90536']"
792,"[' 2024-04-29 14:49:31.001110', ' 4.071']","[' 2024-04-29 14:49:31.001110', ' 3751.05384']"
793,"[' 2024-04-29 14:49:31.192017', ' 4.074']","[' 2024-04-29 14:49:31.192017', ' 3737.57733']"
794,"[' 2024-04-29 14:49:31.397912', ' 4.078']","[' 2024-04-29 14:49:31.397912', ' 3737.99107']"
795,"[' 2024-04-29 14:49:31.590157', ' 4.085']","[' 2024-04-29 14:49:31.590157', ' 3651.47166']"
796,"[' 2024-04-29 14:49:31.803467', ' 4.089']","[' 2024-04-29 14:49:31.803467', ' 3744.87011']"
797,"[' 2024-04-29 14:49:31.998473', ' 4.094']","[' 2024-04-29 14:49:31.998473', ' 3724.85751']"
798,"[' 2024-04-29 14:49:32.188820', ' 4.103']","[' 2024-04-29 14:49:32.188820', ' 3731.64396']"
799,"[' 2024-04-29 14:49:32.391142', ' 4.107']","[' 2024-04-29 14:49:32.391142', ' 3733.84768']"
800,"[' 2024-04-29 14:49:32.588176', ' 4.112']","[' 2024-04-29 14:49:32.588176', ' 3784.33331']"
801,"[' 2024-04-29 14:49:32.790112', ' 4.118']","[' 2024-04-29 14:49:32.790112', ' 3696.09709']"
802,"[' 2024-04-29 14:49:33.002923', ' 4.122']","[' 2024-04-29 14:49:33.002923', ' 3525.40448']"
803,"[' 2024-04-29 14:49:33.200504', ' 4.127']","[' 2024-04-29 14:49:33.200504', ' 3656.80849']"
804,"[' 2024-04-29 14:49:33.401285', ' 4.132']","[' 2024-04-29 14:49:33.401285', ' 3562.88027']"
805,"[' 2024-04-29 14:49:33.601264', ' 4.135']","[' 2024-04-29 14:49:33.601264', ' 3708.20044']"
806,"[' 2024-04-29 14:49:33.792514', ' 4.139']","[' 2024-04-29 14:49:33.792514', ' 3600.15993']"
807,"[' 2024-04-29 14:49:33.992171', ' 4.148']","[' 2024-04-29 14:49:33.992171', ' 3703.08321']"
808,"[' 2024-04-29 14:49:34.192199', ' 4.156']","[' 2024-04-29 14:49:34.192199', ' 3639.26189']"
809,"[' 2024-04-29 14:49:34.392509', ' 4.164']","[' 2024-04-29 14:49:34.392509', ' 3509.53796']"
810,"[' 2024-04-29 14:49:34.601490', ' 4.167']","[' 2024-04-29 14:49:34.601490', ' 3607.46662']"
811,"[' 2024-04-29 14:49:34.801619', ' 4.173']","[' 2024-04-29 14:49:34.801619', ' 3603.81381']"
812,"[' 2024-04-29 14:49:34.994258', ' 4.182']","[' 2024-04-29 14:49:34.994258', ' 3624.1769']"
813,"[' 2024-04-29 14:49:35.193651', ' 4.189']","[' 2024-04-29 14:49:35.193651', ' 3603.33616']"
814,"[' 2024-04-29 14:49:35.393222', ' 4.198']","[' 2024-04-29 14:49:35.393222', ' 3573.68041']"
815,"[' 2024-04-29 14:49:35.592912', ' 4.203']","[' 2024-04-29 14:49:35.592912', ' 3581.35764']"
816,"[' 2024-04-29 14:49:35.792996', ' 4.211']","[' 2024-04-29 14:49:35.792996', ' 3520.97746']"
817,"[' 2024-04-29 14:49:35.988019', ' 4.214']","[' 2024-04-29 14:49:35.988019', ' 3531.75898']"
818,"[' 2024-04-29 14:49:36.194227', ' 4.218']","[' 2024-04-29 14:49:36.194227', ' 3522.2151']"
819,"[' 2024-04-29 14:49:36.395085', ' 4.223']","[' 2024-04-29 14:49:36.395085', ' 3524.20403']"
820,"[' 2024-04-29 14:49:36.594382', ' 4.226']","[' 2024-04-29 14:49:36.594382', ' 3507.19586']"
821,"[' 2024-04-29 14:49:36.795226', ' 4.229']","[' 2024-04-29 14:49:36.795226', ' 3455.27241']"
822,"[' 2024-04-29 14:49:36.992121', ' 4.235']","[' 2024-04-29 14:49:36.992121', ' 3436.35883']"
823,"[' 2024-04-29 14:49:37.196715', ' 4.242']","[' 2024-04-29 14:49:37.196715', ' 3560.30096']"
824,"[' 2024-04-29 14:49:37.396351', ' 4.246']","[' 2024-04-29 14:49:37.396351', ' 3649.97317']"
825,"[' 2024-04-29 14:49:37.597944', ' 4.254']","[' 2024-04-29 14:49:37.597944', ' 3454.24932']"
826,"[' 2024-04-29 14:49:37.798027', ' 4.259']","[' 2024-04-29 14:49:37.798027', ' 3363.02339']"
827,"[' 2024-04-29 14:49:37.990788', ' 4.266']","[' 2024-04-29 14:49:37.990788', ' 3549.37545']"
828,"[' 2024-04-29 14:49:38.193207', ' 4.274']","[' 2024-04-29 14:49:38.193207', ' 3424.46804']"
829,"[' 2024-04-29 14:49:38.399553', ' 4.278']","[' 2024-04-29 14:49:38.399553', ' 3420.68033']"
830,"[' 2024-04-29 14:49:38.590319', ' 4.281']","[' 2024-04-29 14:49:38.590319', ' 3486.12721']"
831,"[' 2024-04-29 14:49:38.799184', ' 4.287']","[' 2024-04-29 14:49:38.799184', ' 3464.38846']"
832,"[' 2024-04-29 14:49:39.001335', ' 4.291']","[' 2024-04-29 14:49:39.001335', ' 3632.12695']"
833,"[' 2024-04-29 14:49:39.200630', ' 4.297']","[' 2024-04-29 14:49:39.200630', ' 3429.42098']"
834,"[' 2024-04-29 14:49:39.389097', ' 4.305']","[' 2024-04-29 14:49:39.389097', ' 3451.3013']"
835,"[' 2024-04-29 14:49:39.595600', ' 4.31']","[' 2024-04-29 14:49:39.595600', ' 3467.77143']"
836,"[' 2024-04-29 14:49:39.802370', ' 4.317']","[' 2024-04-29 14:49:39.802370', ' 3549.64088']"
837,"[' 2024-04-29 14:49:39.986515', ' 4.321']","[' 2024-04-29 14:49:39.986515', ' 3590.21733']"
838,"[' 2024-04-29 14:49:40.187293', ' 4.33']","[' 2024-04-29 14:49:40.187293', ' 3505.31452']"
839,"[' 2024-04-29 14:49:40.400911', ' 4.336']","[' 2024-04-29 14:49:40.400911', ' 3437.36347']"
840,"[' 2024-04-29 14:49:40.599720', ' 4.34']","[' 2024-04-29 14:49:40.599720', ' 3346.95971']"
841,"[' 2024-04-29 14:49:40.799596', ' 4.345']","[' 2024-04-29 14:49:40.799596', ' 3556.05037']"
842,"[' 2024-04-29 14:49:40.989817', ' 4.35']","[' 2024-04-29 14:49:40.989817', ' 3436.57437']"
843,"[' 2024-04-29 14:49:41.191817', ' 4.353']","[' 2024-04-29 14:49:41.191817', ' 3383.66082']"
844,"[' 2024-04-29 14:49:41.391591', ' 4.359']","[' 2024-04-29 14:49:41.391591', ' 3505.48574']"
845,"[' 2024-04-29 14:49:41.590869', ' 4.365']","[' 2024-04-29 14:49:41.590869', ' 3475.06957']"
846,"[' 2024-04-29 14:49:41.800206', ' 4.371']","[' 2024-04-29 14:49:41.800206', ' 3497.52256']"
847,"[' 2024-04-29 14:49:41.999159', ' 4.379']","[' 2024-04-29 14:49:41.999159', ' 3534.82121']"
848,"[' 2024-04-29 14:49:42.192245', ' 4.384']","[' 2024-04-29 14:49:42.192245', ' 3379.38031']"
849,"[' 2024-04-29 14:49:42.393612', ' 4.39']","[' 2024-04-29 14:49:42.393612', ' 3529.79468']"
850,"[' 2024-04-29 14:49:42.592630', ' 4.398']","[' 2024-04-29 14:49:42.592630', ' 3452.2594']"
851,"[' 2024-04-29 14:49:42.796626', ' 4.404']","[' 2024-04-29 14:49:42.796626', ' 3443.57678']"
852,"[' 2024-04-29 14:49:42.993063', ' 4.41']","[' 2024-04-29 14:49:42.993063', ' 3557.56312']"
853,"[' 2024-04-29 14:49:43.199963', ' 4.413']","[' 2024-04-29 14:49:43.199963', ' 3494.46813']"
854,"[' 2024-04-29 14:49:43.401276', ' 4.417']","[' 2024-04-29 14:49:43.401276', ' 3337.48733']"
855,"[' 2024-04-29 14:49:43.600004', ' 4.428']","[' 2024-04-29 14:49:43.600004', ' 3504.9523']"
856,"[' 2024-04-29 14:49:43.793650', ' 4.433']","[' 2024-04-29 14:49:43.793650', ' 3486.07452']"
857,"[' 2024-04-29 14:49:43.993380', ' 4.44']","[' 2024-04-29 14:49:43.993380', ' 3492.64208']"
858,"[' 2024-04-29 14:49:44.193447', ' 4.445']","[' 2024-04-29 14:49:44.193447', ' 3460.06224']"
859,"[' 2024-04-29 14:49:44.393267', ' 4.45']","[' 2024-04-29 14:49:44.393267', ' 3387.32437']"
860,"[' 2024-04-29 14:49:44.600882', ' 4.456']","[' 2024-04-29 14:49:44.600882', ' 3436.25739']"
861,"[' 2024-04-29 14:49:44.794145', ' 4.459']","[' 2024-04-29 14:49:44.794145', ' 3534.24446']"
862,"[' 2024-04-29 14:49:44.994781', ' 4.462']","[' 2024-04-29 14:49:44.994781', ' 3458.77447']"
863,"[' 2024-04-29 14:49:45.200626', ' 4.466']","[' 2024-04-29 14:49:45.200626', ' 3344.95949']"
864,"[' 2024-04-29 14:49:45.395683', ' 4.472']","[' 2024-04-29 14:49:45.395683', ' 3367.22534']"
865,"[' 2024-04-29 14:49:45.597058', ' 4.477']","[' 2024-04-29 14:49:45.597058', ' 3392.94111']"
866,"[' 2024-04-29 14:49:45.800533', ' 4.486']","[' 2024-04-29 14:49:45.800533', ' 3506.7324']"
867,"[' 2024-04-29 14:49:45.997320', ' 4.494']","[' 2024-04-29 14:49:45.997320', ' 3419.16563']"
868,"[' 2024-04-29 14:49:46.197569', ' 4.499']","[' 2024-04-29 14:49:46.197569', ' 3395.15527']"
869,"[' 2024-04-29 14:49:46.398310', ' 4.505']","[' 2024-04-29 14:49:46.398310', ' 3415.52244']"
870,"[' 2024-04-29 14:49:46.599029', ' 4.509']","[' 2024-04-29 14:49:46.599029', ' 3335.85051']"
871,"[' 2024-04-29 14:49:46.799577', ' 4.517']","[' 2024-04-29 14:49:46.799577', ' 3317.70929']"
872,"[' 2024-04-29 14:49:46.999874', ' 4.522']","[' 2024-04-29 14:49:46.999874', ' 3329.38014']"
873,"[' 2024-04-29 14:49:47.199831', ' 4.527']","[' 2024-04-29 14:49:47.199831', ' 3349.63922']"
874,"[' 2024-04-29 14:49:47.390410', ' 4.533']","[' 2024-04-29 14:49:47.390410', ' 3348.58283']"
875,"[' 2024-04-29 14:49:47.599897', ' 4.541']","[' 2024-04-29 14:49:47.599897', ' 3350.98379']"
876,"[' 2024-04-29 14:49:47.800084', ' 4.546']","[' 2024-04-29 14:49:47.800084', ' 3298.24064']"
877,"[' 2024-04-29 14:49:48.000988', ' 4.553']","[' 2024-04-29 14:49:48.000988', ' 3333.56969']"
878,"[' 2024-04-29 14:49:48.199048', ' 4.559']","[' 2024-04-29 14:49:48.199048', ' 3330.89385']"
879,"[' 2024-04-29 14:49:48.391130', ' 4.57']","[' 2024-04-29 14:49:48.391130', ' 3185.40283']"
880,"[' 2024-04-29 14:49:48.599755', ' 4.572']","[' 2024-04-29 14:49:48.599755', ' 3341.85866']"
881,"[' 2024-04-29 14:49:48.789094', ' 4.579']","[' 2024-04-29 14:49:48.789094', ' 3257.69839']"
882,"[' 2024-04-29 14:49:48.999520', ' 4.583']","[' 2024-04-29 14:49:48.999520', ' 3340.70639']"
883,"[' 2024-04-29 14:49:49.199086', ' 4.586']","[' 2024-04-29 14:49:49.199086', ' 3435.20229']"
884,"[' 2024-04-29 14:49:49.400099', ' 4.591']","[' 2024-04-29 14:49:49.400099', ' 3260.5613']"
885,"[' 2024-04-29 14:49:49.596013', ' 4.598']","[' 2024-04-29 14:49:49.596013', ' 3122.59899']"
886,"[' 2024-04-29 14:49:49.790653', ' 4.601']","[' 2024-04-29 14:49:49.790653', ' 3323.91777']"
887,"[' 2024-04-29 14:49:50.000035', ' 4.61']","[' 2024-04-29 14:49:50.000035', ' 3199.8883']"
888,"[' 2024-04-29 14:49:50.200137', ' 4.617']","[' 2024-04-29 14:49:50.200137', ' 3339.41335']"
889,"[' 2024-04-29 14:49:50.395182', ' 4.619']","[' 2024-04-29 14:49:50.395182', ' 3330.40672']"
890,"[' 2024-04-29 14:49:50.600854', ' 4.625']","[' 2024-04-29 14:49:50.600854', ' 3299.13924']"
891,"[' 2024-04-29 14:49:50.798667', ' 4.63']","[' 2024-04-29 14:49:50.798667', ' 3375.7574']"
892,"[' 2024-04-29 14:49:50.985808', ' 4.632']","[' 2024-04-29 14:49:50.985808', ' 3355.566']"
893,"[' 2024-04-29 14:49:51.202304', ' 4.637']","[' 2024-04-29 14:49:51.202304', ' 3345.32591']"
894,"[' 2024-04-29 14:49:51.397045', ' 4.643']","[' 2024-04-29 14:49:51.397045', ' 3050.49788']"
895,"[' 2024-04-29 14:49:51.591749', ' 4.646']","[' 2024-04-29 14:49:51.591749', ' 3332.70177']"
896,"[' 2024-04-29 14:49:51.786577', ' 4.651']","[' 2024-04-29 14:49:51.786577', ' 3225.76402']"
897,"[' 2024-04-29 14:49:51.987825', ' 4.659']","[' 2024-04-29 14:49:51.987825', ' 3335.06357']"
898,"[' 2024-04-29 14:49:52.187162', ' 4.665']","[' 2024-04-29 14:49:52.187162', ' 3315.23862']"
899,"[' 2024-04-29 14:49:52.398733', ' 4.67']","[' 2024-04-29 14:49:52.398733', ' 3258.41821']"
900,"[' 2024-04-29 14:49:52.599938', ' 4.675']","[' 2024-04-29 14:49:52.599938', ' 3341.96743']"
901,"[' 2024-04-29 14:49:52.800270', ' 4.679']","[' 2024-04-29 14:49:52.800270', ' 3327.5696']"
902,"[' 2024-04-29 14:49:52.989335', ' 4.685']","[' 2024-04-29 14:49:52.989335', ' 3274.92837']"
903,"[' 2024-04-29 14:49:53.189119', ' 4.692']","[' 2024-04-29 14:49:53.189119', ' 3271.11664']"
904,"[' 2024-04-29 14:49:53.389583', ' 4.701']","[' 2024-04-29 14:49:53.389583', ' 3228.41594']"
905,"[' 2024-04-29 14:49:53.589047', ' 4.71']","[' 2024-04-29 14:49:53.589047', ' 3272.04482']"
906,"[' 2024-04-29 14:49:53.789556', ' 4.714']","[' 2024-04-29 14:49:53.789556', ' 3094.90887']"
907,"[' 2024-04-29 14:49:54.000606', ' 4.722']","[' 2024-04-29 14:49:54.000606', ' 3141.41481']"
908,"[' 2024-04-29 14:49:54.199814', ' 4.726']","[' 2024-04-29 14:49:54.199814', ' 3166.55751']"
909,"[' 2024-04-29 14:49:54.389507', ' 4.73']","[' 2024-04-29 14:49:54.389507', ' 3179.67434']"
910,"[' 2024-04-29 14:49:54.588773', ' 4.735']","[' 2024-04-29 14:49:54.588773', ' 3219.73353']"
911,"[' 2024-04-29 14:49:54.790141', ' 4.737']","[' 2024-04-29 14:49:54.790141', ' 3213.44969']"
912,"[' 2024-04-29 14:49:54.991091', ' 4.74']","[' 2024-04-29 14:49:54.991091', ' 3283.66976']"
913,"[' 2024-04-29 14:49:55.193515', ' 4.747']","[' 2024-04-29 14:49:55.193515', ' 3148.60089']"
914,"[' 2024-04-29 14:49:55.399264', ' 4.752']","[' 2024-04-29 14:49:55.399264', ' 3069.98399']"
915,"[' 2024-04-29 14:49:55.591910', ' 4.76']","[' 2024-04-29 14:49:55.591910', ' 3209.62187']"
916,"[' 2024-04-29 14:49:55.799568', ' 4.767']","[' 2024-04-29 14:49:55.799568', ' 3153.02028']"
917,"[' 2024-04-29 14:49:55.992403', ' 4.77']","[' 2024-04-29 14:49:55.992403', ' 3217.65333']"
918,"[' 2024-04-29 14:49:56.193891', ' 4.779']","[' 2024-04-29 14:49:56.193891', ' 3124.87753']"
919,"[' 2024-04-29 14:49:56.401897', ' 4.79']","[' 2024-04-29 14:49:56.401897', ' 3149.80835']"
920,"[' 2024-04-29 14:49:56.599207', ' 4.798']","[' 2024-04-29 14:49:56.599207', ' 3015.02349']"
921,"[' 2024-04-29 14:49:56.794458', ' 4.803']","[' 2024-04-29 14:49:56.794458', ' 3115.99006']"
922,"[' 2024-04-29 14:49:56.993708', ' 4.811']","[' 2024-04-29 14:49:56.993708', ' 3047.9176']"
923,"[' 2024-04-29 14:49:57.194033', ' 4.819']","[' 2024-04-29 14:49:57.194033', ' 3199.40621']"
924,"[' 2024-04-29 14:49:57.394583', ' 4.825']","[' 2024-04-29 14:49:57.394583', ' 3164.26132']"
925,"[' 2024-04-29 14:49:57.599898', ' 4.833']","[' 2024-04-29 14:49:57.599898', ' 2965.93057']"
926,"[' 2024-04-29 14:49:57.789585', ' 4.835']","[' 2024-04-29 14:49:57.789585', ' 3077.45859']"
927,"[' 2024-04-29 14:49:57.995409', ' 4.836']","[' 2024-04-29 14:49:57.995409', ' 3078.15078']"
928,"[' 2024-04-29 14:49:58.195627', ' 4.839']","[' 2024-04-29 14:49:58.195627', ' 3117.59807']"
929,"[' 2024-04-29 14:49:58.396155', ' 4.844']","[' 2024-04-29 14:49:58.396155', ' 3003.42832']"
930,"[' 2024-04-29 14:49:58.597118', ' 4.846']","[' 2024-04-29 14:49:58.597118', ' 3089.21284']"
931,"[' 2024-04-29 14:49:58.798734', ' 4.851']","[' 2024-04-29 14:49:58.798734', ' 3102.18738']"
932,"[' 2024-04-29 14:49:58.999431', ' 4.86']","[' 2024-04-29 14:49:58.999431', ' 3102.95826']"
933,"[' 2024-04-29 14:49:59.197900', ' 4.862']","[' 2024-04-29 14:49:59.197900', ' 3076.39899']"
934,"[' 2024-04-29 14:49:59.398033', ' 4.864']","[' 2024-04-29 14:49:59.398033', ' 3044.11703']"
935,"[' 2024-04-29 14:49:59.599144', ' 4.868']","[' 2024-04-29 14:49:59.599144', ' 2990.60643']"
936,"[' 2024-04-29 14:49:59.799042', ' 4.872']","[' 2024-04-29 14:49:59.799042', ' 3060.22628']"
937,"[' 2024-04-29 14:49:59.984815', ' 4.878']","[' 2024-04-29 14:49:59.984815', ' 3075.54079']"
938,"[' 2024-04-29 14:50:00.184098', ' 4.888']","[' 2024-04-29 14:50:00.184098', ' 3151.02516']"
939,"[' 2024-04-29 14:50:00.384551', ' 4.893']","[' 2024-04-29 14:50:00.384551', ' 3134.03548']"
940,"[' 2024-04-29 14:50:00.584637', ' 4.898']","[' 2024-04-29 14:50:00.584637', ' 3101.45868']"
