,load,ohms
704,"[' 2024-04-29 13:59:03.057952', ' 3.621']","[' 2024-04-29 13:59:03.057952', ' 5131.61548']"
705,"[' 2024-04-29 13:59:03.258887', ' 3.625']","[' 2024-04-29 13:59:03.258887', ' 4917.92763']"
706,"[' 2024-04-29 13:59:03.458502', ' 3.628']","[' 2024-04-29 13:59:03.458502', ' 5086.5179']"
707,"[' 2024-04-29 13:59:03.658511', ' 3.637']","[' 2024-04-29 13:59:03.658511', ' 4901.66913']"
708,"[' 2024-04-29 13:59:03.859706', ' 3.642']","[' 2024-04-29 13:59:03.859706', ' 5006.09257']"
709,"[' 2024-04-29 13:59:04.061544', ' 3.648']","[' 2024-04-29 13:59:04.061544', ' 4970.14116']"
710,"[' 2024-04-29 13:59:04.261166', ' 3.654']","[' 2024-04-29 13:59:04.261166', ' 4881.09961']"
711,"[' 2024-04-29 13:59:04.461352', ' 3.663']","[' 2024-04-29 13:59:04.461352', ' 5005.22721']"
712,"[' 2024-04-29 13:59:04.646234', ' 3.672']","[' 2024-04-29 13:59:04.646234', ' 4991.77791']"
713,"[' 2024-04-29 13:59:04.846457', ' 3.681']","[' 2024-04-29 13:59:04.846457', ' 4899.90403']"
714,"[' 2024-04-29 13:59:05.046857', ' 3.69']","[' 2024-04-29 13:59:05.046857', ' 4842.73055']"
715,"[' 2024-04-29 13:59:05.246859', ' 3.697']","[' 2024-04-29 13:59:05.246859', ' 4793.58189']"
716,"[' 2024-04-29 13:59:05.447144', ' 3.701']","[' 2024-04-29 13:59:05.447144', ' 4947.25098']"
717,"[' 2024-04-29 13:59:05.661256', ' 3.705']","[' 2024-04-29 13:59:05.661256', ' 4854.32071']"
718,"[' 2024-04-29 13:59:05.848017', ' 3.709']","[' 2024-04-29 13:59:05.848017', ' 4814.28266']"
719,"[' 2024-04-29 13:59:06.048065', ' 3.713']","[' 2024-04-29 13:59:06.048065', ' 4749.68821']"
720,"[' 2024-04-29 13:59:06.248655', ' 3.717']","[' 2024-04-29 13:59:06.248655', ' 4832.35365']"
721,"[' 2024-04-29 13:59:06.448750', ' 3.723']","[' 2024-04-29 13:59:06.448750', ' 4833.9062']"
722,"[' 2024-04-29 13:59:06.648933', ' 3.726']","[' 2024-04-29 13:59:06.648933', ' 4815.67383']"
723,"[' 2024-04-29 13:59:06.849324', ' 3.731']","[' 2024-04-29 13:59:06.849324', ' 4800.19134']"
724,"[' 2024-04-29 13:59:07.049347', ' 3.74']","[' 2024-04-29 13:59:07.049347', ' 4576.75231']"
725,"[' 2024-04-29 13:59:07.258080', ' 3.745']","[' 2024-04-29 13:59:07.258080', ' 4851.25208']"
726,"[' 2024-04-29 13:59:07.449600', ' 3.754']","[' 2024-04-29 13:59:07.449600', ' 4755.44155']"
727,"[' 2024-04-29 13:59:07.650250', ' 3.759']","[' 2024-04-29 13:59:07.650250', ' 4735.67501']"
728,"[' 2024-04-29 13:59:07.853135', ' 3.766']","[' 2024-04-29 13:59:07.853135', ' 4665.33006']"
729,"[' 2024-04-29 13:59:08.051325', ' 3.768']","[' 2024-04-29 13:59:08.051325', ' 4638.53384']"
730,"[' 2024-04-29 13:59:08.251731', ' 3.772']","[' 2024-04-29 13:59:08.251731', ' 4753.7631']"
731,"[' 2024-04-29 13:59:08.452137', ' 3.778']","[' 2024-04-29 13:59:08.452137', ' 4770.20861']"
732,"[' 2024-04-29 13:59:08.652705', ' 3.784']","[' 2024-04-29 13:59:08.652705', ' 4662.75225']"
733,"[' 2024-04-29 13:59:08.853012', ' 3.789']","[' 2024-04-29 13:59:08.853012', ' 4706.72508']"
734,"[' 2024-04-29 13:59:09.053424', ' 3.795']","[' 2024-04-29 13:59:09.053424', ' 4799.63832']"
735,"[' 2024-04-29 13:59:09.253703', ' 3.798']","[' 2024-04-29 13:59:09.253703', ' 4688.70136']"
736,"[' 2024-04-29 13:59:09.454103', ' 3.803']","[' 2024-04-29 13:59:09.454103', ' 4711.48581']"
737,"[' 2024-04-29 13:59:09.654545', ' 3.808']","[' 2024-04-29 13:59:09.654545', ' 4721.74522']"
738,"[' 2024-04-29 13:59:09.854848', ' 3.814']","[' 2024-04-29 13:59:09.854848', ' 4609.46412']"
739,"[' 2024-04-29 13:59:10.055264', ' 3.82']","[' 2024-04-29 13:59:10.055264', ' 4676.42363']"
740,"[' 2024-04-29 13:59:10.257064', ' 3.827']","[' 2024-04-29 13:59:10.257064', ' 4622.304']"
741,"[' 2024-04-29 13:59:10.461782', ' 3.836']","[' 2024-04-29 13:59:10.461782', ' 4735.63559']"
742,"[' 2024-04-29 13:59:10.656330', ' 3.842']","[' 2024-04-29 13:59:10.656330', ' 4668.85529']"
743,"[' 2024-04-29 13:59:10.858485', ' 3.845']","[' 2024-04-29 13:59:10.858485', ' 4658.65335']"
744,"[' 2024-04-29 13:59:11.057941', ' 3.852']","[' 2024-04-29 13:59:11.057941', ' 4568.13864']"
745,"[' 2024-04-29 13:59:11.257220', ' 3.854']","[' 2024-04-29 13:59:11.257220', ' 4510.53671']"
746,"[' 2024-04-29 13:59:11.457386', ' 3.856']","[' 2024-04-29 13:59:11.457386', ' 4575.66935']"
747,"[' 2024-04-29 13:59:11.657397', ' 3.865']","[' 2024-04-29 13:59:11.657397', ' 4529.36393']"
748,"[' 2024-04-29 13:59:11.857798', ' 3.877']","[' 2024-04-29 13:59:11.857798', ' 4462.91799']"
749,"[' 2024-04-29 13:59:12.058841', ' 3.887']","[' 2024-04-29 13:59:12.058841', ' 4505.94395']"
750,"[' 2024-04-29 13:59:12.258455', ' 3.896']","[' 2024-04-29 13:59:12.258455', ' 4520.52234']"
751,"[' 2024-04-29 13:59:12.458562', ' 3.898']","[' 2024-04-29 13:59:12.458562', ' 4505.03675']"
752,"[' 2024-04-29 13:59:12.657707', ' 3.903']","[' 2024-04-29 13:59:12.657707', ' 4638.23708']"
753,"[' 2024-04-29 13:59:12.859347', ' 3.909']","[' 2024-04-29 13:59:12.859347', ' 4501.87656']"
754,"[' 2024-04-29 13:59:13.059176', ' 3.911']","[' 2024-04-29 13:59:13.059176', ' 4578.11524']"
755,"[' 2024-04-29 13:59:13.258572', ' 3.917']","[' 2024-04-29 13:59:13.258572', ' 4523.87081']"
756,"[' 2024-04-29 13:59:13.459413', ' 3.922']","[' 2024-04-29 13:59:13.459413', ' 4511.71761']"
757,"[' 2024-04-29 13:59:13.657078', ' 3.926']","[' 2024-04-29 13:59:13.657078', ' 4424.19122']"
758,"[' 2024-04-29 13:59:13.850469', ' 3.934']","[' 2024-04-29 13:59:13.850469', ' 4547.96364']"
759,"[' 2024-04-29 13:59:14.056919', ' 3.94']","[' 2024-04-29 13:59:14.056919', ' 4574.99772']"
760,"[' 2024-04-29 13:59:14.257142', ' 3.948']","[' 2024-04-29 13:59:14.257142', ' 4611.34843']"
761,"[' 2024-04-29 13:59:14.456833', ' 3.954']","[' 2024-04-29 13:59:14.456833', ' 4463.31216']"
762,"[' 2024-04-29 13:59:14.659175', ' 3.963']","[' 2024-04-29 13:59:14.659175', ' 4436.89062']"
763,"[' 2024-04-29 13:59:14.857257', ' 3.969']","[' 2024-04-29 13:59:14.857257', ' 4614.89595']"
764,"[' 2024-04-29 13:59:15.057614', ' 3.972']","[' 2024-04-29 13:59:15.057614', ' 4449.59903']"
765,"[' 2024-04-29 13:59:15.257512', ' 3.977']","[' 2024-04-29 13:59:15.257512', ' 4450.29103']"
766,"[' 2024-04-29 13:59:15.448761', ' 3.98']","[' 2024-04-29 13:59:15.448761', ' 4351.84301']"
767,"[' 2024-04-29 13:59:15.650335', ' 3.984']","[' 2024-04-29 13:59:15.650335', ' 4543.331']"
768,"[' 2024-04-29 13:59:15.858166', ' 3.991']","[' 2024-04-29 13:59:15.858166', ' 4472.95942']"
769,"[' 2024-04-29 13:59:16.056749', ' 3.997']","[' 2024-04-29 13:59:16.056749', ' 4316.01632']"
770,"[' 2024-04-29 13:59:16.257911', ' 4.007']","[' 2024-04-29 13:59:16.257911', ' 4378.16388']"
771,"[' 2024-04-29 13:59:16.456808', ' 4.013']","[' 2024-04-29 13:59:16.456808', ' 4405.22602']"
772,"[' 2024-04-29 13:59:16.657529', ' 4.022']","[' 2024-04-29 13:59:16.657529', ' 4341.41413']"
773,"[' 2024-04-29 13:59:16.851022', ' 4.024']","[' 2024-04-29 13:59:16.851022', ' 4232.93901']"
774,"[' 2024-04-29 13:59:17.056898', ' 4.026']","[' 2024-04-29 13:59:17.056898', ' 4279.13229']"
775,"[' 2024-04-29 13:59:17.257540', ' 4.029']","[' 2024-04-29 13:59:17.257540', ' 4347.89879']"
776,"[' 2024-04-29 13:59:17.456773', ' 4.031']","[' 2024-04-29 13:59:17.456773', ' 4328.79792']"
777,"[' 2024-04-29 13:59:17.649583', ' 4.033']","[' 2024-04-29 13:59:17.649583', ' 4264.14727']"
778,"[' 2024-04-29 13:59:17.860250', ' 4.036']","[' 2024-04-29 13:59:17.860250', ' 4259.46464']"
779,"[' 2024-04-29 13:59:18.059407', ' 4.045']","[' 2024-04-29 13:59:18.059407', ' 4238.09105']"
780,"[' 2024-04-29 13:59:18.259100', ' 4.049']","[' 2024-04-29 13:59:18.259100', ' 4268.88403']"
781,"[' 2024-04-29 13:59:18.458273', ' 4.055']","[' 2024-04-29 13:59:18.458273', ' 4239.23815']"
782,"[' 2024-04-29 13:59:18.658377', ' 4.06']","[' 2024-04-29 13:59:18.658377', ' 4344.98387']"
783,"[' 2024-04-29 13:59:18.857770', ' 4.063']","[' 2024-04-29 13:59:18.857770', ' 4354.53705']"
784,"[' 2024-04-29 13:59:19.056788', ' 4.07']","[' 2024-04-29 13:59:19.056788', ' 4406.44089']"
785,"[' 2024-04-29 13:59:19.248638', ' 4.075']","[' 2024-04-29 13:59:19.248638', ' 4260.51645']"
786,"[' 2024-04-29 13:59:19.456225', ' 4.086']","[' 2024-04-29 13:59:19.456225', ' 4260.7033']"
787,"[' 2024-04-29 13:59:19.658420', ' 4.093']","[' 2024-04-29 13:59:19.658420', ' 4277.60464']"
788,"[' 2024-04-29 13:59:19.856494', ' 4.101']","[' 2024-04-29 13:59:19.856494', ' 4186.93923']"
789,"[' 2024-04-29 13:59:20.058673', ' 4.106']","[' 2024-04-29 13:59:20.058673', ' 4331.36044']"
790,"[' 2024-04-29 13:59:20.265577', ' 4.115']","[' 2024-04-29 13:59:20.265577', ' 4287.3416']"
791,"[' 2024-04-29 13:59:20.458581', ' 4.121']","[' 2024-04-29 13:59:20.458581', ' 4196.47491']"
792,"[' 2024-04-29 13:59:20.657876', ' 4.128']","[' 2024-04-29 13:59:20.657876', ' 4216.48374']"
793,"[' 2024-04-29 13:59:20.857773', ' 4.133']","[' 2024-04-29 13:59:20.857773', ' 4123.94343']"
794,"[' 2024-04-29 13:59:21.047404', ' 4.138']","[' 2024-04-29 13:59:21.047404', ' 4288.78147']"
795,"[' 2024-04-29 13:59:21.273811', ' 4.145']","[' 2024-04-29 13:59:21.273811', ' 4100.99356']"
796,"[' 2024-04-29 13:59:21.457906', ' 4.15']","[' 2024-04-29 13:59:21.457906', ' 4237.83506']"
797,"[' 2024-04-29 13:59:21.657736', ' 4.156']","[' 2024-04-29 13:59:21.657736', ' 4246.74044']"
798,"[' 2024-04-29 13:59:21.857514', ' 4.162']","[' 2024-04-29 13:59:21.857514', ' 4308.57565']"
799,"[' 2024-04-29 13:59:22.057501', ' 4.167']","[' 2024-04-29 13:59:22.057501', ' 4315.39926']"
800,"[' 2024-04-29 13:59:22.258169', ' 4.172']","[' 2024-04-29 13:59:22.258169', ' 4185.26457']"
801,"[' 2024-04-29 13:59:22.451989', ' 4.174']","[' 2024-04-29 13:59:22.451989', ' 4221.16905']"
802,"[' 2024-04-29 13:59:22.648756', ' 4.177']","[' 2024-04-29 13:59:22.648756', ' 4200.5882']"
803,"[' 2024-04-29 13:59:22.856491', ' 4.182']","[' 2024-04-29 13:59:22.856491', ' 4088.3393']"
804,"[' 2024-04-29 13:59:23.056587', ' 4.188']","[' 2024-04-29 13:59:23.056587', ' 4160.31955']"
805,"[' 2024-04-29 13:59:23.257518', ' 4.194']","[' 2024-04-29 13:59:23.257518', ' 4098.73327']"
806,"[' 2024-04-29 13:59:23.456487', ' 4.202']","[' 2024-04-29 13:59:23.456487', ' 4201.20097']"
807,"[' 2024-04-29 13:59:23.658522', ' 4.207']","[' 2024-04-29 13:59:23.658522', ' 4280.82779']"
808,"[' 2024-04-29 13:59:23.874101', ' 4.213']","[' 2024-04-29 13:59:23.874101', ' 4222.46883']"
809,"[' 2024-04-29 13:59:24.057141', ' 4.215']","[' 2024-04-29 13:59:24.057141', ' 4168.9287']"
810,"[' 2024-04-29 13:59:24.257377', ' 4.219']","[' 2024-04-29 13:59:24.257377', ' 4309.74808']"
811,"[' 2024-04-29 13:59:24.473599', ' 4.225']","[' 2024-04-29 13:59:24.473599', ' 4267.69653']"
812,"[' 2024-04-29 13:59:24.656797', ' 4.23']","[' 2024-04-29 13:59:24.656797', ' 4076.79641']"
813,"[' 2024-04-29 13:59:24.848159', ' 4.237']","[' 2024-04-29 13:59:24.848159', ' 4253.40491']"
814,"[' 2024-04-29 13:59:25.057664', ' 4.246']","[' 2024-04-29 13:59:25.057664', ' 4149.24335']"
815,"[' 2024-04-29 13:59:25.258156', ' 4.256']","[' 2024-04-29 13:59:25.258156', ' 4044.24041']"
816,"[' 2024-04-29 13:59:25.457909', ' 4.264']","[' 2024-04-29 13:59:25.457909', ' 4075.68356']"
817,"[' 2024-04-29 13:59:25.657823', ' 4.273']","[' 2024-04-29 13:59:25.657823', ' 4160.4986']"
818,"[' 2024-04-29 13:59:25.857580', ' 4.28']","[' 2024-04-29 13:59:25.857580', ' 4023.95375']"
819,"[' 2024-04-29 13:59:26.057984', ' 4.289']","[' 2024-04-29 13:59:26.057984', ' 4125.04818']"
820,"[' 2024-04-29 13:59:26.257072', ' 4.293']","[' 2024-04-29 13:59:26.257072', ' 3950.95394']"
821,"[' 2024-04-29 13:59:26.457277', ' 4.297']","[' 2024-04-29 13:59:26.457277', ' 3979.58309']"
822,"[' 2024-04-29 13:59:26.657268', ' 4.3']","[' 2024-04-29 13:59:26.657268', ' 4076.0756']"
823,"[' 2024-04-29 13:59:26.857028', ' 4.304']","[' 2024-04-29 13:59:26.857028', ' 3905.29399']"
824,"[' 2024-04-29 13:59:27.057819', ' 4.31']","[' 2024-04-29 13:59:27.057819', ' 3913.92815']"
825,"[' 2024-04-29 13:59:27.257859', ' 4.314']","[' 2024-04-29 13:59:27.257859', ' 4073.82594']"
826,"[' 2024-04-29 13:59:27.458315', ' 4.325']","[' 2024-04-29 13:59:27.458315', ' 3827.61146']"
827,"[' 2024-04-29 13:59:27.655969', ' 4.334']","[' 2024-04-29 13:59:27.655969', ' 4033.90581']"
828,"[' 2024-04-29 13:59:27.857062', ' 4.343']","[' 2024-04-29 13:59:27.857062', ' 3952.66587']"
829,"[' 2024-04-29 13:59:28.059043', ' 4.346']","[' 2024-04-29 13:59:28.059043', ' 4029.28255']"
830,"[' 2024-04-29 13:59:28.257140', ' 4.349']","[' 2024-04-29 13:59:28.257140', ' 3903.97559']"
831,"[' 2024-04-29 13:59:28.456798', ' 4.353']","[' 2024-04-29 13:59:28.456798', ' 3857.38677']"
832,"[' 2024-04-29 13:59:28.656927', ' 4.356']","[' 2024-04-29 13:59:28.656927', ' 3883.3035']"
833,"[' 2024-04-29 13:59:28.857583', ' 4.358']","[' 2024-04-29 13:59:28.857583', ' 3797.09075']"
834,"[' 2024-04-29 13:59:29.048936', ' 4.362']","[' 2024-04-29 13:59:29.048936', ' 3938.59488']"
835,"[' 2024-04-29 13:59:29.257362', ' 4.367']","[' 2024-04-29 13:59:29.257362', ' 3894.04596']"
836,"[' 2024-04-29 13:59:29.457033', ' 4.369']","[' 2024-04-29 13:59:29.457033', ' 4025.41338']"
837,"[' 2024-04-29 13:59:29.656469', ' 4.374']","[' 2024-04-29 13:59:29.656469', ' 3923.53976']"
838,"[' 2024-04-29 13:59:29.856274', ' 4.381']","[' 2024-04-29 13:59:29.856274', ' 3928.73649']"
839,"[' 2024-04-29 13:59:30.055698', ' 4.388']","[' 2024-04-29 13:59:30.055698', ' 3981.00059']"
840,"[' 2024-04-29 13:59:30.256734', ' 4.397']","[' 2024-04-29 13:59:30.256734', ' 3911.79336']"
841,"[' 2024-04-29 13:59:30.449767', ' 4.402']","[' 2024-04-29 13:59:30.449767', ' 3796.13156']"
842,"[' 2024-04-29 13:59:30.656434', ' 4.407']","[' 2024-04-29 13:59:30.656434', ' 3848.46253']"
843,"[' 2024-04-29 13:59:30.856330', ' 4.409']","[' 2024-04-29 13:59:30.856330', ' 3984.14349']"
844,"[' 2024-04-29 13:59:31.056412', ' 4.413']","[' 2024-04-29 13:59:31.056412', ' 3846.63']"
845,"[' 2024-04-29 13:59:31.257320', ' 4.422']","[' 2024-04-29 13:59:31.257320', ' 3825.17714']"
846,"[' 2024-04-29 13:59:31.456375', ' 4.426']","[' 2024-04-29 13:59:31.456375', ' 3945.3261']"
847,"[' 2024-04-29 13:59:31.648588', ' 4.433']","[' 2024-04-29 13:59:31.648588', ' 3654.12075']"
848,"[' 2024-04-29 13:59:31.857471', ' 4.437']","[' 2024-04-29 13:59:31.857471', ' 3883.33519']"
849,"[' 2024-04-29 13:59:32.056776', ' 4.441']","[' 2024-04-29 13:59:32.056776', ' 3846.9534']"
850,"[' 2024-04-29 13:59:32.256357', ' 4.451']","[' 2024-04-29 13:59:32.256357', ' 3856.89764']"
851,"[' 2024-04-29 13:59:32.456927', ' 4.453']","[' 2024-04-29 13:59:32.456927', ' 3872.72364']"
852,"[' 2024-04-29 13:59:32.656416', ' 4.457']","[' 2024-04-29 13:59:32.656416', ' 3600.42713']"
853,"[' 2024-04-29 13:59:32.848406', ' 4.465']","[' 2024-04-29 13:59:32.848406', ' 3708.55452']"
854,"[' 2024-04-29 13:59:33.057274', ' 4.468']","[' 2024-04-29 13:59:33.057274', ' 3763.25146']"
855,"[' 2024-04-29 13:59:33.260279', ' 4.475']","[' 2024-04-29 13:59:33.260279', ' 3860.79279']"
856,"[' 2024-04-29 13:59:33.444226', ' 4.48']","[' 2024-04-29 13:59:33.444226', ' 3710.65135']"
857,"[' 2024-04-29 13:59:33.660129', ' 4.484']","[' 2024-04-29 13:59:33.660129', ' 3758.45136']"
858,"[' 2024-04-29 13:59:33.844836', ' 4.492']","[' 2024-04-29 13:59:33.844836', ' 3812.47915']"
859,"[' 2024-04-29 13:59:34.045140', ' 4.498']","[' 2024-04-29 13:59:34.045140', ' 3728.49937']"
860,"[' 2024-04-29 13:59:34.245543', ' 4.507']","[' 2024-04-29 13:59:34.245543', ' 3707.15899']"
861,"[' 2024-04-29 13:59:34.445932', ' 4.513']","[' 2024-04-29 13:59:34.445932', ' 3725.46871']"
862,"[' 2024-04-29 13:59:34.646541', ' 4.523']","[' 2024-04-29 13:59:34.646541', ' 3704.21745']"
863,"[' 2024-04-29 13:59:34.846494', ' 4.527']","[' 2024-04-29 13:59:34.846494', ' 3788.05516']"
864,"[' 2024-04-29 13:59:35.046732', ' 4.534']","[' 2024-04-29 13:59:35.046732', ' 3844.40501']"
865,"[' 2024-04-29 13:59:35.247034', ' 4.539']","[' 2024-04-29 13:59:35.247034', ' 3747.59239']"
866,"[' 2024-04-29 13:59:35.447183', ' 4.545']","[' 2024-04-29 13:59:35.447183', ' 3755.50977']"
867,"[' 2024-04-29 13:59:35.649266', ' 4.552']","[' 2024-04-29 13:59:35.649266', ' 3842.72452']"
868,"[' 2024-04-29 13:59:35.847254', ' 4.556']","[' 2024-04-29 13:59:35.847254', ' 3732.28145']"
869,"[' 2024-04-29 13:59:36.047280', ' 4.559']","[' 2024-04-29 13:59:36.047280', ' 3644.39856']"
870,"[' 2024-04-29 13:59:36.247322', ' 4.564']","[' 2024-04-29 13:59:36.247322', ' 3770.66361']"
871,"[' 2024-04-29 13:59:36.447561', ' 4.568']","[' 2024-04-29 13:59:36.447561', ' 3632.40274']"
872,"[' 2024-04-29 13:59:36.647814', ' 4.574']","[' 2024-04-29 13:59:36.647814', ' 3619.20544']"
873,"[' 2024-04-29 13:59:36.848101', ' 4.58']","[' 2024-04-29 13:59:36.848101', ' 3619.86028']"
874,"[' 2024-04-29 13:59:37.048623', ' 4.584']","[' 2024-04-29 13:59:37.048623', ' 3623.33941']"
875,"[' 2024-04-29 13:59:37.249425', ' 4.591']","[' 2024-04-29 13:59:37.249425', ' 3616.91057']"
876,"[' 2024-04-29 13:59:37.458605', ' 4.594']","[' 2024-04-29 13:59:37.458605', ' 3651.22491']"
877,"[' 2024-04-29 13:59:37.649397', ' 4.599']","[' 2024-04-29 13:59:37.649397', ' 3628.90223']"
878,"[' 2024-04-29 13:59:37.850133', ' 4.604']","[' 2024-04-29 13:59:37.850133', ' 3863.50463']"
879,"[' 2024-04-29 13:59:38.050101', ' 4.607']","[' 2024-04-29 13:59:38.050101', ' 3772.65297']"
880,"[' 2024-04-29 13:59:38.250399', ' 4.613']","[' 2024-04-29 13:59:38.250399', ' 3662.73539']"
881,"[' 2024-04-29 13:59:38.450803', ' 4.618']","[' 2024-04-29 13:59:38.450803', ' 3671.5141']"
882,"[' 2024-04-29 13:59:38.651455', ' 4.623']","[' 2024-04-29 13:59:38.651455', ' 3573.73663']"
883,"[' 2024-04-29 13:59:38.852005', ' 4.63']","[' 2024-04-29 13:59:38.852005', ' 3441.24435']"
884,"[' 2024-04-29 13:59:39.056521', ' 4.634']","[' 2024-04-29 13:59:39.056521', ' 3663.04968']"
885,"[' 2024-04-29 13:59:39.252484', ' 4.641']","[' 2024-04-29 13:59:39.252484', ' 3668.17625']"
886,"[' 2024-04-29 13:59:39.452798', ' 4.647']","[' 2024-04-29 13:59:39.452798', ' 3674.1175']"
887,"[' 2024-04-29 13:59:39.652882', ' 4.65']","[' 2024-04-29 13:59:39.652882', ' 3556.38339']"
888,"[' 2024-04-29 13:59:39.853293', ' 4.654']","[' 2024-04-29 13:59:39.853293', ' 3723.99139']"
889,"[' 2024-04-29 13:59:40.053530', ' 4.66']","[' 2024-04-29 13:59:40.053530', ' 3567.56842']"
890,"[' 2024-04-29 13:59:40.253566', ' 4.665']","[' 2024-04-29 13:59:40.253566', ' 3652.0141']"
891,"[' 2024-04-29 13:59:40.453921', ' 4.674']","[' 2024-04-29 13:59:40.453921', ' 3531.02069']"
892,"[' 2024-04-29 13:59:40.656279', ' 4.678']","[' 2024-04-29 13:59:40.656279', ' 3748.41202']"
893,"[' 2024-04-29 13:59:40.855297', ' 4.686']","[' 2024-04-29 13:59:40.855297', ' 3769.25379']"
894,"[' 2024-04-29 13:59:41.055513', ' 4.692']","[' 2024-04-29 13:59:41.055513', ' 3813.9076']"
895,"[' 2024-04-29 13:59:41.255980', ' 4.698']","[' 2024-04-29 13:59:41.255980', ' 3618.60851']"
896,"[' 2024-04-29 13:59:41.455729', ' 4.706']","[' 2024-04-29 13:59:41.455729', ' 3677.30593']"
897,"[' 2024-04-29 13:59:41.655818', ' 4.717']","[' 2024-04-29 13:59:41.655818', ' 3575.29446']"
898,"[' 2024-04-29 13:59:41.856063', ' 4.723']","[' 2024-04-29 13:59:41.856063', ' 3707.4977']"
899,"[' 2024-04-29 13:59:42.056512', ' 4.727']","[' 2024-04-29 13:59:42.056512', ' 3622.3222']"
900,"[' 2024-04-29 13:59:42.256932', ' 4.734']","[' 2024-04-29 13:59:42.256932', ' 3659.0531']"
901,"[' 2024-04-29 13:59:42.457835', ' 4.738']","[' 2024-04-29 13:59:42.457835', ' 3650.33538']"
902,"[' 2024-04-29 13:59:42.657753', ' 4.745']","[' 2024-04-29 13:59:42.657753', ' 3540.64747']"
903,"[' 2024-04-29 13:59:42.858586', ' 4.749']","[' 2024-04-29 13:59:42.858586', ' 3527.7207']"
904,"[' 2024-04-29 13:59:43.056321', ' 4.758']","[' 2024-04-29 13:59:43.056321', ' 3509.29114']"
905,"[' 2024-04-29 13:59:43.256364', ' 4.763']","[' 2024-04-29 13:59:43.256364', ' 3708.37813']"
906,"[' 2024-04-29 13:59:43.455547', ' 4.775']","[' 2024-04-29 13:59:43.455547', ' 3516.02378']"
907,"[' 2024-04-29 13:59:43.655111', ' 4.779']","[' 2024-04-29 13:59:43.655111', ' 3492.60851']"
908,"[' 2024-04-29 13:59:43.855030', ' 4.783']","[' 2024-04-29 13:59:43.855030', ' 3463.9156']"
909,"[' 2024-04-29 13:59:44.049043', ' 4.787']","[' 2024-04-29 13:59:44.049043', ' 3434.00834']"
910,"[' 2024-04-29 13:59:44.255351', ' 4.792']","[' 2024-04-29 13:59:44.255351', ' 3478.29095']"
911,"[' 2024-04-29 13:59:44.455171', ' 4.797']","[' 2024-04-29 13:59:44.455171', ' 3533.91298']"
912,"[' 2024-04-29 13:59:44.655043', ' 4.802']","[' 2024-04-29 13:59:44.655043', ' 3654.48661']"
913,"[' 2024-04-29 13:59:44.856818', ' 4.806']","[' 2024-04-29 13:59:44.856818', ' 3445.08749']"
914,"[' 2024-04-29 13:59:45.055109', ' 4.813']","[' 2024-04-29 13:59:45.055109', ' 3529.0557']"
915,"[' 2024-04-29 13:59:45.255123', ' 4.817']","[' 2024-04-29 13:59:45.255123', ' 3662.05159']"
916,"[' 2024-04-29 13:59:45.447809', ' 4.824']","[' 2024-04-29 13:59:45.447809', ' 3475.0345']"
917,"[' 2024-04-29 13:59:45.654983', ' 4.828']","[' 2024-04-29 13:59:45.654983', ' 3516.73313']"
918,"[' 2024-04-29 13:59:45.855619', ' 4.832']","[' 2024-04-29 13:59:45.855619', ' 3423.17658']"
919,"[' 2024-04-29 13:59:46.055829', ' 4.836']","[' 2024-04-29 13:59:46.055829', ' 3552.53074']"
920,"[' 2024-04-29 13:59:46.258579', ' 4.842']","[' 2024-04-29 13:59:46.258579', ' 3483.54604']"
921,"[' 2024-04-29 13:59:46.457010', ' 4.852']","[' 2024-04-29 13:59:46.457010', ' 3429.1168']"
922,"[' 2024-04-29 13:59:46.655314', ' 4.86']","[' 2024-04-29 13:59:46.655314', ' 3406.70342']"
923,"[' 2024-04-29 13:59:46.846012', ' 4.866']","[' 2024-04-29 13:59:46.846012', ' 3435.41035']"
924,"[' 2024-04-29 13:59:47.048562', ' 4.872']","[' 2024-04-29 13:59:47.048562', ' 3466.93977']"
925,"[' 2024-04-29 13:59:47.254992', ' 4.876']","[' 2024-04-29 13:59:47.254992', ' 3631.06718']"
926,"[' 2024-04-29 13:59:47.454716', ' 4.882']","[' 2024-04-29 13:59:47.454716', ' 3420.70246']"
927,"[' 2024-04-29 13:59:47.653853', ' 4.886']","[' 2024-04-29 13:59:47.653853', ' 3528.51285']"
928,"[' 2024-04-29 13:59:47.854759', ' 4.891']","[' 2024-04-29 13:59:47.854759', ' 3510.44082']"
929,"[' 2024-04-29 13:59:48.058510', ' 4.897']","[' 2024-04-29 13:59:48.058510', ' 3470.19767']"
930,"[' 2024-04-29 13:59:48.255551', ' 4.899']","[' 2024-04-29 13:59:48.255551', ' 3451.65885']"
931,"[' 2024-04-29 13:59:48.455260', ' 4.905']","[' 2024-04-29 13:59:48.455260', ' 3508.33297']"
932,"[' 2024-04-29 13:59:48.655380', ' 4.914']","[' 2024-04-29 13:59:48.655380', ' 3375.03838']"
933,"[' 2024-04-29 13:59:48.849013', ' 4.922']","[' 2024-04-29 13:59:48.849013', ' 3562.56925']"
934,"[' 2024-04-29 13:59:49.054694', ' 4.928']","[' 2024-04-29 13:59:49.054694', ' 3422.65493']"
935,"[' 2024-04-29 13:59:49.256005', ' 4.932']","[' 2024-04-29 13:59:49.256005', ' 3385.27685']"
